subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
107,EC_subj_obj,pokemon,0,4_mittel.png,neutral,filler,neu7187.png,picture,neu7187.png,neu7830.png,neu2487.png,Linie,Schrank,Taste,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2218924,2223546
107,EC_subj_obj,pokemon,1,37_mittel.png,neutral,filler,Schrank,word,neu2487.png,neu7187.png,neu2580.png,Wand,Dach,Schrank,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2224588,2232666
107,EC_subj_obj,pokemon,2,2_mittel.png,negative,critical,9430.png,picture,3300.png,9430.png,9000.png,Teufel,Stress,Waffe,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2233706,2237738
107,EC_subj_obj,pokemon,3,18_mittel.png,positive,control,5831.png,picture,4622.png,5831.png,2071.png,Sommer,Musik,Wiese,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2238778,2241325
107,EC_subj_obj,pokemon,4,11_mittel.png,positive,critical,Witz,word,2150.png,7230.png,5594.png,Witz,Bücher,Romantik,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2242366,2248997
107,EC_subj_obj,pokemon,5,23_mittel.png,positive,critical,8170.png,picture,8170.png,2791.png,7470.png,Bücher,Mutter,Blume,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2250038,2253882
107,EC_subj_obj,pokemon,6,15_mittel.png,positive,critical,7502.png,picture,7502.png,2080.png,1710.png,Geschenk,Freund,Mutter,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2254923,2260629
107,EC_subj_obj,pokemon,7,24_mittel.png,neutral,filler,neu7187.png,picture,neu7187.png,neu7830.png,neu2580.png,Tuch,Bein,Linie,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2261669,2265660
107,EC_subj_obj,pokemon,8,10_mittel.png,neutral,filler,Bein,word,neu2487.png,neu7233.png,neu2635.png,Glas,Bein,Linie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2266699,2269006
107,EC_subj_obj,pokemon,9,25_mittel.png,negative,critical,Betrug,word,9220.png,3550.png,9182.png,Angst,Wahnsinn,Betrug,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2270046,2275727
107,EC_subj_obj,pokemon,10,39_mittel.png,neutral,filler,Klinke,word,neu7830.png,neu7187.png,neu7490.png,Taste,Klinke,Glas,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2276775,2282030
107,EC_subj_obj,pokemon,11,9_mittel.png,negative,control,AIDS,word,9404.png,9340.png,6242.png,AIDS,Unfall,Geschwür,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2283071,2288464
107,EC_subj_obj,pokemon,12,5_mittel.png,negative,critical,9330.png,picture,2141.png,9330.png,9182.png,Abgrund,Hektik,Waffe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2289504,2292750
107,EC_subj_obj,pokemon,13,16_mittel.png,neutral,filler,neu2635.png,picture,neu7187.png,neu2635.png,neu2580.png,Wand,Glas,Taste,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2293790,2299251
107,EC_subj_obj,pokemon,14,22_mittel.png,negative,critical,Not,word,3300.png,9340.png,2900.png,Pest,Not,Geschwür,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2300291,2304593
107,EC_subj_obj,pokemon,15,40_mittel.png,positive,critical,Natur,word,8420.png,8370.png,1440.png,Brief,Natur,Romantik,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2305633,2312277
