subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
45,22,a,EC_subj_obj,pokemon,0,5_mittel.png,negative,critical,no,no,yes,no,2456369,2460235
45,22,a,EC_subj_obj,pokemon,1,15_mittel.png,positive,control,no,no,yes,no,2461268,2471795
45,22,a,EC_subj_obj,pokemon,2,37_mittel.png,negative,critical,no,no,yes,no,2472829,2474146
45,22,a,EC_subj_obj,pokemon,3,2_mittel.png,negative,critical,no,no,yes,no,2475179,2477514
45,22,a,EC_subj_obj,pokemon,4,11_mittel.png,none,filler,no,no,yes,no,2478547,2479457
45,22,a,EC_subj_obj,pokemon,5,24_mittel.png,positive,critical,no,no,yes,no,2480490,2485103
45,22,a,EC_subj_obj,pokemon,6,40_mittel.png,positive,critical,no,no,yes,no,2486135,2486934
45,22,a,EC_subj_obj,pokemon,7,22_mittel.png,none,filler,no,no,yes,no,2487967,2488890
45,22,a,EC_subj_obj,pokemon,8,9_mittel.png,negative,critical,no,no,yes,no,2489922,2490566
45,22,a,EC_subj_obj,pokemon,9,18_mittel.png,positive,critical,no,no,yes,no,2491598,2491919
45,22,a,EC_subj_obj,pokemon,10,23_mittel.png,positive,critical,no,no,yes,no,2492961,2493769
45,22,a,EC_subj_obj,pokemon,11,25_mittel.png,none,filler,no,no,yes,no,2494801,2495560
45,22,a,EC_subj_obj,pokemon,12,39_mittel.png,none,filler,no,no,yes,no,2496594,2497490
45,22,a,EC_subj_obj,pokemon,13,16_mittel.png,none,filler,no,no,yes,no,2498523,2499166
45,22,a,EC_subj_obj,pokemon,14,4_mittel.png,negative,control,no,no,yes,no,2500199,2500813
45,22,a,EC_subj_obj,pokemon,15,10_mittel.png,none,filler,no,no,yes,no,2501845,2502340
