subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
66,EC_subj_obj,pokemon,0,9_mittel.png,neutral,filler,Hand,word,neu7550.png,neu7820.png,neu7830.png,Dach,Taste,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1909923,1919615
66,EC_subj_obj,pokemon,1,25_mittel.png,positive,critical,Blume,word,7230.png,2340.png,5594.png,Scherz,Blume,Spaß,picture,picture,picture,word,word,word,no,no,no,no,no,no,1920656,1921550
66,EC_subj_obj,pokemon,2,22_mittel.png,neutral,filler,Knopf,word,neu7080.png,neu5740.png,neu7830.png,Lampe,Kreis,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,1922591,1923081
66,EC_subj_obj,pokemon,3,15_mittel.png,positive,critical,8420.png,picture,7350.png,8420.png,8370.png,Spiel,Frieden,Liebe,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1924122,1924669
66,EC_subj_obj,pokemon,4,39_mittel.png,positive,control,Witz,word,8200.png,8190.png,2058.png,Kunst,Brief,Witz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1925708,1926319
66,EC_subj_obj,pokemon,5,37_mittel.png,negative,critical,Tod,word,2710.png,9520.png,9421.png,Abgas,Finsternis,Tod,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1927359,1927727
66,EC_subj_obj,pokemon,6,16_mittel.png,negative,critical,9330.png,picture,9330.png,9331.png,6831.png,Hass,Hektik,Waffe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1928768,1929258
66,EC_subj_obj,pokemon,7,18_mittel.png,neutral,filler,Wand,word,neu2575.png,neu2620.png,neu7640.png,Hand,Wand,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1930298,1930834
66,EC_subj_obj,pokemon,8,40_mittel.png,neutral,filler,neu7233.png,picture,neu7233.png,neu7830.png,neu2620.png,Taste,Kreis,Bein,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1931882,1932296
66,EC_subj_obj,pokemon,9,23_mittel.png,neutral,filler,neu7004.png,picture,neu7004.png,neu7820.png,neu7640.png,Kreis,Linie,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,1933335,1933914
66,EC_subj_obj,pokemon,10,24_mittel.png,positive,critical,4622.png,picture,7330.png,2900.2.png,4622.png,Spaß,Sonne,Scherz,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1934954,1935334
66,EC_subj_obj,pokemon,11,2_mittel.png,negative,critical,Gift,word,9102.png,2276.png,9432.png,Absturz,Finsternis,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1936375,1936731
66,EC_subj_obj,pokemon,12,5_mittel.png,negative,control,8485.png,picture,8485.png,9920.png,3160.png,Krieg,Waffe,Hektik,picture,picture,picture,word,word,word,no,no,no,no,no,no,1937771,1938255
66,EC_subj_obj,pokemon,13,4_mittel.png,positive,critical,Himmel,word,8080.png,2660.png,2791.png,Lob,Himmel,Geburt,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1939295,1939669
66,EC_subj_obj,pokemon,14,10_mittel.png,neutral,filler,neu5740.png,picture,neu5740.png,neu5395.png,neu7640.png,Kreis,Schrank,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1940710,1941218
66,EC_subj_obj,pokemon,15,11_mittel.png,negative,critical,6838.png,picture,6838.png,9041.png,6831.png,Angst,Geschwür,Gemeinheit,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1942258,1942667
