subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
32,16,a,EC_only,pokemon,0,39_mittel.png,negative,critical,no,no,no,yes,1551945,1557120
32,16,a,EC_only,pokemon,1,15_mittel.png,positive,critical,no,no,yes,no,1558153,1560723
32,16,a,EC_only,pokemon,2,18_mittel.png,none,filler,no,no,yes,no,1561756,1563113
32,16,a,EC_only,pokemon,3,16_mittel.png,positive,critical,no,no,no,yes,1564147,1567224
32,16,a,EC_only,pokemon,4,22_mittel.png,none,filler,no,no,yes,no,1568257,1570019
32,16,a,EC_only,pokemon,5,4_mittel.png,none,filler,no,yes,no,no,1571053,1573521
32,16,a,EC_only,pokemon,6,2_mittel.png,none,filler,yes,no,no,no,1574554,1577796
32,16,a,EC_only,pokemon,7,24_mittel.png,none,filler,yes,no,no,no,1578828,1583862
32,16,a,EC_only,pokemon,8,23_mittel.png,negative,control,no,yes,no,no,1584902,1587219
32,16,a,EC_only,pokemon,9,37_mittel.png,positive,control,yes,no,no,no,1588251,1589649
32,16,a,EC_only,pokemon,10,25_mittel.png,positive,critical,no,no,yes,no,1590682,1594261
32,16,a,EC_only,pokemon,11,5_mittel.png,negative,critical,no,yes,no,no,1595293,1598108
32,16,a,EC_only,pokemon,12,10_mittel.png,negative,critical,no,no,yes,no,1599140,1600671
32,16,a,EC_only,pokemon,13,40_mittel.png,positive,critical,no,no,no,yes,1601703,1603680
32,16,a,EC_only,pokemon,14,11_mittel.png,negative,critical,no,no,yes,no,1604713,1606061
32,16,a,EC_only,pokemon,15,9_mittel.png,none,filler,no,no,yes,no,1607094,1608309
