subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
78,16,a,EC_subj_obj,pokemon,0,18_mittel.png,none,filler,no,no,no,yes,1854292,1858789
78,16,a,EC_subj_obj,pokemon,1,37_mittel.png,positive,control,yes,no,no,no,1859822,1865133
78,16,a,EC_subj_obj,pokemon,2,24_mittel.png,none,filler,no,no,yes,no,1866166,1868470
78,16,a,EC_subj_obj,pokemon,3,5_mittel.png,negative,critical,no,yes,no,no,1869503,1872450
78,16,a,EC_subj_obj,pokemon,4,40_mittel.png,positive,critical,no,no,yes,no,1873484,1875011
78,16,a,EC_subj_obj,pokemon,5,22_mittel.png,none,filler,no,no,yes,no,1876045,1877059
78,16,a,EC_subj_obj,pokemon,6,15_mittel.png,positive,critical,no,no,no,yes,1878091,1880096
78,16,a,EC_subj_obj,pokemon,7,25_mittel.png,positive,critical,no,no,yes,no,1881129,1882362
78,16,a,EC_subj_obj,pokemon,8,10_mittel.png,negative,critical,no,no,yes,no,1883395,1884162
78,16,a,EC_subj_obj,pokemon,9,2_mittel.png,none,filler,no,yes,no,no,1885203,1887057
78,16,a,EC_subj_obj,pokemon,10,16_mittel.png,positive,critical,no,yes,no,no,1888089,1889697
78,16,a,EC_subj_obj,pokemon,11,39_mittel.png,negative,critical,yes,no,no,no,1890730,1892436
78,16,a,EC_subj_obj,pokemon,12,4_mittel.png,none,filler,yes,no,no,no,1893469,1894287
78,16,a,EC_subj_obj,pokemon,13,11_mittel.png,negative,critical,no,no,yes,no,1895320,1896587
78,16,a,EC_subj_obj,pokemon,14,9_mittel.png,none,filler,no,no,yes,no,1897620,1899308
78,16,a,EC_subj_obj,pokemon,15,23_mittel.png,negative,control,no,no,no,yes,1900341,1903774
