subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
91,18,b,EC_subj_obj,pokemon,0,10_mittel.png,none,filler,9,2129433,2131916
91,18,b,EC_subj_obj,pokemon,1,2_mittel.png,none,filler,8,2132948,2135937
91,18,b,EC_subj_obj,pokemon,2,22_mittel.png,negative,critical,17,2136969,2138875
91,18,b,EC_subj_obj,pokemon,3,40_mittel.png,positive,critical,19,2139908,2142712
91,18,b,EC_subj_obj,pokemon,4,5_mittel.png,none,filler,10,2143745,2146282
91,18,b,EC_subj_obj,pokemon,5,11_mittel.png,negative,critical,3,2147315,2150948
91,18,b,EC_subj_obj,pokemon,6,23_mittel.png,positive,critical,19,2151981,2153869
91,18,b,EC_subj_obj,pokemon,7,39_mittel.png,none,filler,19,2154900,2155960
91,18,b,EC_subj_obj,pokemon,8,15_mittel.png,positive,critical,9,2156992,2159263
91,18,b,EC_subj_obj,pokemon,9,9_mittel.png,none,filler,11,2160294,2161607
91,18,b,EC_subj_obj,pokemon,10,16_mittel.png,negative,critical,10,2162638,2163846
91,18,b,EC_subj_obj,pokemon,11,4_mittel.png,positive,control,8,2164878,2167029
91,18,b,EC_subj_obj,pokemon,12,25_mittel.png,none,filler,2,2168061,2170513
91,18,b,EC_subj_obj,pokemon,13,24_mittel.png,positive,critical,13,2171545,2173330
91,18,b,EC_subj_obj,pokemon,14,18_mittel.png,negative,critical,14,2174361,2176577
91,18,b,EC_subj_obj,pokemon,15,37_mittel.png,negative,control,0,2177608,2179794
