subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
113,30,b,EC_subj_obj,pokemon,0,11_mittel.png,positive,critical,no,no,yes,no,1916430,1920788
113,30,b,EC_subj_obj,pokemon,1,23_mittel.png,none,filler,no,no,no,yes,1921821,1925040
113,30,b,EC_subj_obj,pokemon,2,24_mittel.png,negative,control,yes,no,no,no,1926073,1930243
113,30,b,EC_subj_obj,pokemon,3,4_mittel.png,negative,critical,yes,no,no,no,1931281,1932609
113,30,b,EC_subj_obj,pokemon,4,5_mittel.png,positive,control,no,yes,no,no,1933643,1935238
113,30,b,EC_subj_obj,pokemon,5,40_mittel.png,none,filler,no,no,yes,no,1936271,1937917
113,30,b,EC_subj_obj,pokemon,6,10_mittel.png,positive,critical,no,no,yes,no,1938951,1939963
113,30,b,EC_subj_obj,pokemon,7,39_mittel.png,none,filler,no,no,yes,no,1940995,1941692
113,30,b,EC_subj_obj,pokemon,8,18_mittel.png,none,filler,no,no,no,yes,1942725,1944292
113,30,b,EC_subj_obj,pokemon,9,16_mittel.png,none,filler,no,yes,no,no,1945324,1946326
113,30,b,EC_subj_obj,pokemon,10,25_mittel.png,none,filler,no,no,yes,no,1947360,1948700
113,30,b,EC_subj_obj,pokemon,11,37_mittel.png,positive,critical,no,no,no,yes,1949733,1950726
113,30,b,EC_subj_obj,pokemon,12,15_mittel.png,positive,critical,yes,no,no,no,1951768,1952894
113,30,b,EC_subj_obj,pokemon,13,2_mittel.png,negative,critical,no,no,yes,no,1953926,1955064
113,30,b,EC_subj_obj,pokemon,14,9_mittel.png,negative,critical,no,no,yes,no,1956096,1956731
113,30,b,EC_subj_obj,pokemon,15,22_mittel.png,negative,critical,no,no,yes,no,1957764,1958254
