subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
31,21,b,EC_subj_obj,pokemon,0,24_mittel.png,none,filler,1,2822407,2848114
31,21,b,EC_subj_obj,pokemon,1,11_mittel.png,none,filler,13,2849146,2859740
31,21,b,EC_subj_obj,pokemon,2,2_mittel.png,none,filler,15,2860772,2867741
31,21,b,EC_subj_obj,pokemon,3,22_mittel.png,positive,critical,4,2868773,2873030
31,21,b,EC_subj_obj,pokemon,4,15_mittel.png,negative,critical,15,2874062,2879264
31,21,b,EC_subj_obj,pokemon,5,37_mittel.png,negative,critical,9,2880295,2887298
31,21,b,EC_subj_obj,pokemon,6,40_mittel.png,negative,critical,5,2888331,2890745
31,21,b,EC_subj_obj,pokemon,7,5_mittel.png,negative,control,15,2891776,2895110
31,21,b,EC_subj_obj,pokemon,8,23_mittel.png,positive,control,19,2896141,2898276
31,21,b,EC_subj_obj,pokemon,9,9_mittel.png,positive,critical,13,2899308,2905303
31,21,b,EC_subj_obj,pokemon,10,10_mittel.png,positive,critical,9,2906335,2911029
31,21,b,EC_subj_obj,pokemon,11,39_mittel.png,none,filler,7,2912061,2915004
31,21,b,EC_subj_obj,pokemon,12,16_mittel.png,none,filler,4,2916035,2918446
31,21,b,EC_subj_obj,pokemon,13,4_mittel.png,negative,critical,13,2919477,2922681
31,21,b,EC_subj_obj,pokemon,14,18_mittel.png,none,filler,7,2923714,2927373
31,21,b,EC_subj_obj,pokemon,15,25_mittel.png,positive,critical,4,2928405,2930725
