subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
85,EC_subj_obj,nonword,0,tafta,negative,critical,9000.png,picture,9920.png,9340.png,9000.png,Gift,Stress,Tod,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1944351,1957289
85,EC_subj_obj,nonword,1,avouco,positive,critical,Himmel,word,2050.png,1463.png,8470.png,Licht,Himmel,Lob,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1958330,1966374
85,EC_subj_obj,nonword,2,trelle,neutral,filler,Lampe,word,neu5395.png,neu5731.png,neu7187.png,Klinke,Lampe,Tuch,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1967414,1970977
85,EC_subj_obj,nonword,3,altine,positive,critical,Kinder,word,7502.png,8170.png,8470.png,Kinder,Bücher,Kuss,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1972017,1978643
85,EC_subj_obj,nonword,4,coskie,negative,control,Hektik,word,6838.png,9342.png,6555.png,Hektik,Gift,Tyrann,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1979683,1984891
85,EC_subj_obj,nonword,5,zillie,positive,control,2208.png,picture,2660.png,1463.png,2208.png,Musik,Sonne,Liebe,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1985932,1989475
85,EC_subj_obj,nonword,6,naptor,neutral,filler,Bein,word,neu7830.png,neu5395.png,neu2635.png,Bein,Glas,Knopf,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1990528,1993339
85,EC_subj_obj,nonword,7,lobee,neutral,filler,neu7233.png,picture,neu2635.png,neu7233.png,neu7830.png,Sessel,Wand,Linie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1994379,1998813
85,EC_subj_obj,nonword,8,babit,positive,critical,7580.png,picture,7580.png,2080.png,5994.png,Sommer,Blume,Fete,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1999853,2003522
85,EC_subj_obj,nonword,9,tavoo,negative,critical,Frust,word,2375.1.png,9430.png,9182.png,Frust,Absturz,Sucht,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2004562,2009075
85,EC_subj_obj,nonword,10,makan,neutral,filler,neu5395.png,picture,neu7830.png,neu5395.png,neu7233.png,Klinke,Hand,Wand,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2010115,2012825
85,EC_subj_obj,nonword,11,seloom,positive,critical,8200.png,picture,2071.png,2050.png,8200.png,Rose,Kuss,Licht,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2013865,2017950
85,EC_subj_obj,nonword,12,parlic,negative,critical,Angst,word,3160.png,9404.png,9340.png,Gewalt,Horror,Angst,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2018991,2024991
85,EC_subj_obj,nonword,13,pubio,neutral,filler,Sessel,word,neu7233.png,neu2620.png,neu5395.png,Bein,Linie,Sessel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2026031,2030319
85,EC_subj_obj,nonword,14,roosle,neutral,filler,Klinke,word,neu7090.png,neu2620.png,neu7233.png,Linie,Wand,Klinke,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2031362,2035089
85,EC_subj_obj,nonword,15,hesire,negative,critical,2053.png,picture,9432.png,6311.png,2053.png,Abgrund,Gift,Teufel,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2036138,2039996
