subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
117,20,a,EC_only,pokemon,0,10_mittel.png,positive,critical,14,1699304,1707188
117,20,a,EC_only,pokemon,1,5_mittel.png,none,filler,7,1708220,1710927
117,20,a,EC_only,pokemon,2,40_mittel.png,none,filler,9,1711959,1713593
117,20,a,EC_only,pokemon,3,11_mittel.png,none,filler,17,1714625,1716325
117,20,a,EC_only,pokemon,4,9_mittel.png,positive,control,10,1717357,1719486
117,20,a,EC_only,pokemon,5,2_mittel.png,negative,critical,16,1720518,1722580
117,20,a,EC_only,pokemon,6,37_mittel.png,positive,critical,13,1723612,1725874
117,20,a,EC_only,pokemon,7,23_mittel.png,none,filler,13,1726907,1728292
117,20,a,EC_only,pokemon,8,4_mittel.png,negative,critical,13,1729323,1730153
117,20,a,EC_only,pokemon,9,16_mittel.png,positive,critical,11,1731184,1732513
117,20,a,EC_only,pokemon,10,24_mittel.png,none,filler,11,1733544,1734367
117,20,a,EC_only,pokemon,11,25_mittel.png,negative,control,11,1735399,1736771
117,20,a,EC_only,pokemon,12,15_mittel.png,negative,critical,15,1737802,1739555
117,20,a,EC_only,pokemon,13,22_mittel.png,positive,critical,15,1740586,1741601
117,20,a,EC_only,pokemon,14,39_mittel.png,none,filler,13,1742633,1744262
117,20,a,EC_only,pokemon,15,18_mittel.png,negative,critical,11,1745293,1747091
