subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
18,21,a,EC_only,pokemon,0,22_mittel.png,positive,critical,no,no,no,yes,1459578,1467632
18,21,a,EC_only,pokemon,1,5_mittel.png,negative,control,no,yes,no,no,1468665,1471904
18,21,a,EC_only,pokemon,2,10_mittel.png,positive,critical,no,no,yes,no,1472937,1474251
18,21,a,EC_only,pokemon,3,24_mittel.png,none,filler,yes,no,no,no,1475284,1478234
18,21,a,EC_only,pokemon,4,4_mittel.png,negative,critical,no,no,yes,no,1479267,1480396
18,21,a,EC_only,pokemon,5,2_mittel.png,none,filler,no,no,yes,no,1481429,1482731
18,21,a,EC_only,pokemon,6,9_mittel.png,positive,critical,no,no,yes,no,1483770,1484556
18,21,a,EC_only,pokemon,7,11_mittel.png,none,filler,no,no,no,yes,1485589,1487225
18,21,a,EC_only,pokemon,8,18_mittel.png,none,filler,no,no,yes,no,1488258,1489339
18,21,a,EC_only,pokemon,9,25_mittel.png,positive,critical,no,no,yes,no,1490371,1492137
18,21,a,EC_only,pokemon,10,16_mittel.png,none,filler,no,no,yes,no,1493169,1494376
18,21,a,EC_only,pokemon,11,40_mittel.png,negative,critical,no,no,yes,no,1495410,1496584
18,21,a,EC_only,pokemon,12,39_mittel.png,none,filler,no,no,yes,no,1497617,1498854
18,21,a,EC_only,pokemon,13,37_mittel.png,negative,critical,no,no,yes,no,1499887,1502687
18,21,a,EC_only,pokemon,14,23_mittel.png,positive,control,yes,no,no,no,1503729,1507090
18,21,a,EC_only,pokemon,15,15_mittel.png,negative,critical,no,no,no,yes,1508124,1509646
