subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
33,12,a,EC_only,nonword,0,altine,negative,control,10,1460462,1466757
33,12,a,EC_only,nonword,1,zillie,positive,critical,11,1467789,1480679
33,12,a,EC_only,nonword,2,tavoo,negative,critical,13,1481711,1484050
33,12,a,EC_only,nonword,3,seloom,none,filler,13,1485082,1491301
33,12,a,EC_only,nonword,4,tafta,none,filler,16,1492335,1495009
33,12,a,EC_only,nonword,5,roosle,positive,critical,10,1496041,1498586
33,12,a,EC_only,nonword,6,makan,none,filler,19,1499617,1503136
33,12,a,EC_only,nonword,7,pubio,negative,critical,16,1504168,1507060
33,12,a,EC_only,nonword,8,parlic,none,filler,13,1508091,1513221
33,12,a,EC_only,nonword,9,naptor,positive,critical,14,1514253,1523113
33,12,a,EC_only,nonword,10,hesire,none,filler,19,1524144,1525768
33,12,a,EC_only,nonword,11,babit,negative,critical,14,1526800,1530360
33,12,a,EC_only,nonword,12,avouco,none,filler,7,1531392,1536758
33,12,a,EC_only,nonword,13,lobee,positive,critical,14,1537790,1539764
33,12,a,EC_only,nonword,14,coskie,negative,critical,14,1540796,1544749
33,12,a,EC_only,nonword,15,trelle,positive,control,19,1545781,1548254
