subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
21,16,b,EC_subj_obj,pokemon,0,4_mittel.png,none,filler,no,no,yes,no,2124929,2129463
21,16,b,EC_subj_obj,pokemon,1,9_mittel.png,none,filler,no,no,yes,no,2130497,2131453
21,16,b,EC_subj_obj,pokemon,2,15_mittel.png,positive,critical,no,no,yes,no,2132486,2133604
21,16,b,EC_subj_obj,pokemon,3,2_mittel.png,none,filler,no,no,yes,no,2134637,2135789
21,16,b,EC_subj_obj,pokemon,4,18_mittel.png,none,filler,no,no,yes,no,2136823,2138564
21,16,b,EC_subj_obj,pokemon,5,24_mittel.png,none,filler,no,no,yes,no,2139597,2140244
21,16,b,EC_subj_obj,pokemon,6,40_mittel.png,positive,critical,no,no,yes,no,2141277,2142175
21,16,b,EC_subj_obj,pokemon,7,16_mittel.png,positive,critical,no,no,yes,no,2143215,2144088
21,16,b,EC_subj_obj,pokemon,8,39_mittel.png,negative,critical,no,no,yes,no,2145121,2145778
21,16,b,EC_subj_obj,pokemon,9,11_mittel.png,negative,critical,no,no,yes,no,2146811,2148435
21,16,b,EC_subj_obj,pokemon,10,22_mittel.png,none,filler,no,no,yes,no,2149468,2150039
21,16,b,EC_subj_obj,pokemon,11,37_mittel.png,positive,control,no,no,yes,no,2151072,2151678
21,16,b,EC_subj_obj,pokemon,12,5_mittel.png,negative,critical,no,no,yes,no,2152710,2153287
21,16,b,EC_subj_obj,pokemon,13,10_mittel.png,negative,critical,no,no,yes,no,2154320,2154797
21,16,b,EC_subj_obj,pokemon,14,23_mittel.png,negative,control,no,no,yes,no,2155830,2156434
21,16,b,EC_subj_obj,pokemon,15,25_mittel.png,positive,critical,no,no,yes,no,2157467,2158434
