subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
68,24,a,EC_subj_obj,pokemon,0,22_mittel.png,positive,critical,14,2000189,2005352
68,24,a,EC_subj_obj,pokemon,1,23_mittel.png,positive,critical,8,2006384,2010296
68,24,a,EC_subj_obj,pokemon,2,15_mittel.png,none,filler,16,2011328,2013760
68,24,a,EC_subj_obj,pokemon,3,9_mittel.png,none,filler,10,2014792,2018384
68,24,a,EC_subj_obj,pokemon,4,4_mittel.png,negative,critical,13,2019416,2021456
68,24,a,EC_subj_obj,pokemon,5,5_mittel.png,negative,critical,16,2022488,2024867
68,24,a,EC_subj_obj,pokemon,6,39_mittel.png,negative,control,17,2025899,2028806
68,24,a,EC_subj_obj,pokemon,7,18_mittel.png,none,filler,9,2029838,2032719
68,24,a,EC_subj_obj,pokemon,8,24_mittel.png,none,filler,9,2033751,2036429
68,24,a,EC_subj_obj,pokemon,9,16_mittel.png,positive,control,11,2037461,2040945
68,24,a,EC_subj_obj,pokemon,10,11_mittel.png,negative,critical,9,2041977,2046442
68,24,a,EC_subj_obj,pokemon,11,25_mittel.png,negative,critical,8,2047474,2050080
68,24,a,EC_subj_obj,pokemon,12,2_mittel.png,none,filler,15,2051111,2052945
68,24,a,EC_subj_obj,pokemon,13,40_mittel.png,positive,critical,8,2053976,2056096
68,24,a,EC_subj_obj,pokemon,14,10_mittel.png,positive,critical,9,2057128,2058475
68,24,a,EC_subj_obj,pokemon,15,37_mittel.png,none,filler,12,2059507,2061446
