subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
111,7,a,EC_only,nonword,0,coskie,none,filler,17,1311557,1315931
111,7,a,EC_only,nonword,1,altine,negative,critical,8,1316963,1318929
111,7,a,EC_only,nonword,2,zillie,negative,critical,17,1319961,1322414
111,7,a,EC_only,nonword,3,naptor,negative,control,2,1323446,1325379
111,7,a,EC_only,nonword,4,avouco,positive,critical,7,1326411,1328178
111,7,a,EC_only,nonword,5,tafta,positive,control,19,1329211,1330603
111,7,a,EC_only,nonword,6,babit,positive,critical,7,1331636,1333544
111,7,a,EC_only,nonword,7,lobee,none,filler,7,1334577,1335459
111,7,a,EC_only,nonword,8,seloom,none,filler,11,1336491,1339043
111,7,a,EC_only,nonword,9,hesire,negative,critical,4,1340074,1341217
111,7,a,EC_only,nonword,10,pubio,positive,critical,12,1342248,1343829
111,7,a,EC_only,nonword,11,makan,none,filler,17,1344860,1346071
111,7,a,EC_only,nonword,12,tavoo,negative,critical,7,1347103,1349608
111,7,a,EC_only,nonword,13,trelle,none,filler,14,1350640,1351934
111,7,a,EC_only,nonword,14,parlic,none,filler,15,1352966,1354840
111,7,a,EC_only,nonword,15,roosle,positive,critical,4,1355871,1357599
