subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
85,6,a,EC_subj_obj,nonword,0,altine,positive,critical,no,no,no,yes,1858984,1865014
85,6,a,EC_subj_obj,nonword,1,babit,positive,critical,no,no,yes,no,1866047,1871490
85,6,a,EC_subj_obj,nonword,2,makan,none,filler,yes,no,no,no,1872525,1877995
85,6,a,EC_subj_obj,nonword,3,pubio,none,filler,no,yes,no,no,1879028,1880878
85,6,a,EC_subj_obj,nonword,4,zillie,positive,control,yes,no,no,no,1881911,1884704
85,6,a,EC_subj_obj,nonword,5,roosle,none,filler,no,no,no,yes,1885736,1887652
85,6,a,EC_subj_obj,nonword,6,hesire,negative,critical,no,yes,no,no,1888685,1890755
85,6,a,EC_subj_obj,nonword,7,avouco,positive,critical,no,no,no,yes,1891787,1894770
85,6,a,EC_subj_obj,nonword,8,coskie,negative,control,yes,no,no,no,1895802,1898792
85,6,a,EC_subj_obj,nonword,9,naptor,none,filler,no,yes,no,no,1899832,1901786
85,6,a,EC_subj_obj,nonword,10,lobee,none,filler,no,no,no,yes,1902818,1904446
85,6,a,EC_subj_obj,nonword,11,trelle,none,filler,no,no,yes,no,1905479,1907712
85,6,a,EC_subj_obj,nonword,12,tafta,negative,critical,no,no,yes,no,1908745,1909843
85,6,a,EC_subj_obj,nonword,13,tavoo,negative,critical,yes,no,no,no,1910875,1913341
85,6,a,EC_subj_obj,nonword,14,seloom,positive,critical,no,yes,no,no,1914374,1916017
85,6,a,EC_subj_obj,nonword,15,parlic,negative,critical,no,yes,no,no,1917049,1920599
