subject_nr,trial_nr,block,block_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_type,critical_type,cs_us_order,cs_location,cs_alone_loc,us_alone_loc,cs_alone_type,left_right_order,trial_task,us_filename,us_type,left_us_filename,right_us_filename,left_us_type,right_us_type,pre_mask,post_mask,masking,cs_type,cs_duration,us_duration,cs_alone_duration,us_valence,left_stim_type,right_stim_type,cs_code,cs_no,cs_contrast,cs_filename,left_cs_code,right_cs_code,left_cs_no,right_cs_no,left_cs_contrast,right_cs_contrast,left_cs_filename,right_cs_filename,left_us_valence,right_us_valence,left_cs_duration,right_cs_duration,possible_target_trial,target_trial,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f, id_opt_1_contrast,id_opt_2_contrast,id_opt_3_contrast,id_opt_4_contrast,id_opt_5_contrast,id_opt_6_contrast, id_opt_1_no,id_opt_2_no,id_opt_3_no,id_opt_4_no,id_opt_5_no,id_opt_6_no, id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,n_color,right_n_color,left_n_color,left_filename,right_filename,left_type,right_type,rest_duration,inter_trial,target_response,time_target_clear,time_empty,time_target_response,time_US_alone_pre,time_US_fixdot,time_US_premask,time_US_CS,time_US_postmask,time_US_alone_post,time_trial_task,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
17,0,1,1,21,a,EC_subj_obj,pokemon,critical_cs,critical,csfirst,right,NA,NA,none,none,subjective,2311.png,picture,NA,NA,none,none,fmaske_6.png,fmaske_3.png,yes,picture,40,1200,999,positive,none,none,cs2,25,mittel,25_mittel.png,none,none,NA,NA,NA,NA,NA,NA,none,none,999,999,no,no,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,mittel,mittel,mittel,mittel,mittel,mittel,NA,NA,NA,NA,NA,NA,nonword,nonword,nonword,nonword,nonword,nonword,#969696,#000000,#000000,2311.png,25_mittel.png,picture,picture,1200,250,NA,NA,NA,NA,NA,267977,268882,268986,269031,269085,270286,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,276386
17,1,1,1,21,a,EC_subj_obj,pokemon,cs_alone,NA,NA,left,left,NA,picture,none,none,NA,none,NA,NA,none,none,fmaske_11.png,fmaske_2.png,yes,none,999,999,50,none,none,none,cs11,2,mittel,33_dunkel.png,none,none,NA,NA,NA,NA,NA,NA,none,none,999,999,yes,yes,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,mittel,mittel,mittel,mittel,mittel,mittel,NA,NA,NA,NA,NA,NA,nonword,nonword,nonword,nonword,nonword,nonword,#969696,#000000,#000000,33_dunkel.png,NA,picture,NA,999,250,None,276751,277873,279773,NA,276756,277661,277765,277819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279777
17,2,1,1,21,a,EC_subj_obj,pokemon,us_w_us,NA,NA,NA,NA,NA,none,none,none,NA,none,6242.png,Absturz,picture,word,maske_1.png,maske_1.png,no,none,999,999,999,negative_negative,none,none,none,NA,NA,NA,none,none,NA,NA,NA,NA,NA,NA,negative,negative,999,999,no,no,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,mittel,mittel,mittel,mittel,mittel,mittel,NA,NA,NA,NA,NA,NA,nonword,nonword,nonword,nonword,nonword,nonword,#000000,#000000,#000000,6242.png,Absturz,picture,word,999,250,NA,NA,NA,NA,NA,NA,NA,280151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282155
17,3,1,1,21,a,EC_subj_obj,pokemon,critical_cs,control,csfirst,left,NA,NA,none,none,none,Pech,word,NA,NA,none,none,maske_1.png,maske_1.png,no,picture,1000,300,999,negative,none,none,cs16,5,mittel,5_mittel.png,none,none,NA,NA,NA,NA,NA,NA,none,none,999,999,no,no,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,mittel,mittel,mittel,mittel,mittel,mittel,NA,NA,NA,NA,NA,NA,nonword,nonword,nonword,nonword,nonword,nonword,#000000,#000000,#000000,5_mittel.png,Pech,picture,word,300,250,NA,NA,NA,NA,NA,NA,NA,282545,NA,283549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283854
17,4,1,1,21,a,EC_subj_obj,pokemon,us_w_us,NA,NA,NA,NA,NA,none,none,none,NA,none,Geschenk,Eiter,word,word,maske_1.png,maske_1.png,no,none,999,999,999,negative_positive,none,none,none,NA,NA,NA,none,none,NA,NA,NA,NA,NA,NA,positive,negative,999,999,no,no,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,mittel,mittel,mittel,mittel,mittel,mittel,NA,NA,NA,NA,NA,NA,nonword,nonword,nonword,nonword,nonword,nonword,#000000,#000000,#000000,Geschenk,Eiter,word,word,999,1000,NA,NA,NA,NA,NA,NA,NA,284212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286216
17,5,1,1,21,a,EC_subj_obj,pokemon,critical_cs,critical,usfirst,left,NA,NA,none,none,objective,8496.png,picture,NA,NA,none,none,fmaske_7.png,fmaske_12.png,yes,picture,30,0,999,positive,none,none,cs5,10,mittel,10_mittel.png,none,none,NA,NA,NA,NA,NA,NA,none,none,999,999,no,no,15_mittel.png,16_mittel.png,10_mittel.png,18_mittel.png,9_mittel.png,37_mittel.png,mittel,mittel,mittel,mittel,mittel,mittel,15,16,10,18,9,37,nonword,nonword,nonword,nonword,nonword,nonword,#969696,#000000,#000000,10_mittel.png,8496.png,picture,picture,0,250,NA,NA,NA,NA,286709,287613,288517,288621,288656,NA,288706,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,297483
17,6,1,1,21,a,EC_subj_obj,pokemon,cs_w_us,NA,usfirst,left,NA,NA,none,none,subjective,Hand,word,NA,NA,none,none,fmaske_5.png,fmaske_7.png,yes,picture,20,0,999,neutral,none,none,cs9,39,mittel,39_mittel.png,none,none,NA,NA,NA,NA,NA,NA,none,none,999,999,no,no,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,mittel,mittel,mittel,mittel,mittel,mittel,NA,NA,NA,NA,NA,NA,nonword,nonword,nonword,nonword,nonword,nonword,#969696,#000000,#000000,39_mittel.png,Hand,picture,word,0,250,NA,NA,NA,NA,297868,298773,299677,299781,299806,NA,299856,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,303287
17,7,1,1,21,a,EC_subj_obj,pokemon,critical_cs,critical,csfirst,right,NA,NA,none,none,objective,2791.png,picture,NA,NA,none,none,fmaske_4.png,fmaske_7.png,yes,picture,40,1200,999,positive,none,none,cs6,9,mittel,9_mittel.png,none,none,NA,NA,NA,NA,NA,NA,none,none,999,999,no,no,37_mittel.png,18_mittel.png,16_mittel.png,15_mittel.png,10_mittel.png,9_mittel.png,mittel,mittel,mittel,mittel,mittel,mittel,37,18,16,15,10,9,nonword,nonword,nonword,nonword,nonword,nonword,#969696,#000000,#000000,2791.png,9_mittel.png,picture,picture,1200,250,NA,NA,NA,NA,NA,303799,304703,304807,304851,304905,306106,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,309830
17,8,1,1,21,a,EC_subj_obj,pokemon,cswcs,NA,usfirst,right,NA,NA,none,right,none,NA,none,NA,NA,none,none,fmaske_7.png,fmaske_10.png,yes,none,20,999,999,none,picture,picture,none,NA,NA,NA,cs13,cs9,24,39,mittel,mittel,24_mittel.png,39_mittel.png,none,none,0,20,yes,no,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,1_dunkel.png,mittel,mittel,mittel,mittel,mittel,mittel,NA,NA,NA,NA,NA,NA,nonword,nonword,nonword,nonword,nonword,nonword,#000000,#969696,#000000,24_mittel.png,39_mittel.png,picture,picture,0,250,NA,NA,NA,NA,310247,311151,312055,312159,312183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312237
17,9,1,1,21,a,EC_subj_obj,pokemon,cs_w_us,NA,usfirst,right,NA,NA,none,none,objective,Lampe,word,NA,NA,none,none,fmaske_12.png,fmaske_3.png,yes,picture,20,0,999,neutral,none,none,cs10,18,mittel,18_mittel.png,none,none,NA,NA,NA,NA,NA,NA,none,none,999,999,no,no,37_mittel.png,10_mittel.png,18_mittel.png,16_mittel.png,9_mittel.png,15_mittel.png,mittel,mittel,mittel,mittel,mittel,mittel,37,10,18,16,9,15,nonword,nonword,nonword,nonword,nonword,nonword,#969696,#000000,#000000,Lampe,18_mittel.png,word,picture,0,250,NA,NA,NA,NA,312623,313527,314431,314535,314560,NA,314610,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,320894
