subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
100,8,a,EC_only,nonword,0,parlic,positive,critical,no,no,yes,no,1645000,1648788
100,8,a,EC_only,nonword,1,tavoo,negative,critical,no,yes,no,no,1649821,1652686
100,8,a,EC_only,nonword,2,seloom,negative,critical,no,no,yes,no,1653719,1654896
100,8,a,EC_only,nonword,3,roosle,none,filler,no,no,yes,no,1655929,1656950
100,8,a,EC_only,nonword,4,pubio,positive,control,yes,no,no,no,1657983,1659522
100,8,a,EC_only,nonword,5,avouco,negative,control,no,no,yes,no,1660555,1662329
100,8,a,EC_only,nonword,6,makan,none,filler,no,no,yes,no,1663362,1664511
100,8,a,EC_only,nonword,7,naptor,none,filler,no,yes,no,no,1665543,1667321
100,8,a,EC_only,nonword,8,babit,negative,critical,no,no,yes,no,1668355,1669302
100,8,a,EC_only,nonword,9,altine,negative,critical,no,no,yes,no,1670335,1671122
100,8,a,EC_only,nonword,10,coskie,positive,critical,no,no,yes,no,1672156,1673022
100,8,a,EC_only,nonword,11,trelle,none,filler,no,no,yes,no,1674054,1676866
100,8,a,EC_only,nonword,12,lobee,positive,critical,no,no,yes,no,1677898,1678552
100,8,a,EC_only,nonword,13,tafta,positive,critical,no,no,yes,no,1679584,1680443
100,8,a,EC_only,nonword,14,zillie,none,filler,no,no,yes,no,1681476,1682210
100,8,a,EC_only,nonword,15,hesire,none,filler,no,no,yes,no,1683243,1684910
