subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
64,4,b,EC_subj_obj,nonword,0,makan,positive,critical,18,2260763,2263049
64,4,b,EC_subj_obj,nonword,1,hesire,none,filler,17,2264081,2266722
64,4,b,EC_subj_obj,nonword,2,trelle,none,filler,14,2267754,2269957
64,4,b,EC_subj_obj,nonword,3,parlic,positive,control,16,2270989,2273885
64,4,b,EC_subj_obj,nonword,4,tafta,negative,critical,10,2274927,2276493
64,4,b,EC_subj_obj,nonword,5,altine,positive,critical,18,2277526,2280200
64,4,b,EC_subj_obj,nonword,6,naptor,negative,control,14,2281232,2285857
64,4,b,EC_subj_obj,nonword,7,lobee,positive,critical,14,2286889,2292630
64,4,b,EC_subj_obj,nonword,8,coskie,negative,critical,19,2293662,2295518
64,4,b,EC_subj_obj,nonword,9,avouco,negative,critical,18,2296550,2298467
64,4,b,EC_subj_obj,nonword,10,babit,positive,critical,16,2299498,2301477
64,4,b,EC_subj_obj,nonword,11,tavoo,none,filler,14,2302508,2305291
64,4,b,EC_subj_obj,nonword,12,zillie,none,filler,10,2306323,2308244
64,4,b,EC_subj_obj,nonword,13,roosle,negative,critical,14,2309276,2311419
64,4,b,EC_subj_obj,nonword,14,pubio,none,filler,10,2312452,2316707
64,4,b,EC_subj_obj,nonword,15,seloom,none,filler,17,2317739,2320815
