subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
61,24,a,EC_only,pokemon,0,39_mittel.png,negative,control,no,no,yes,no,1750333,1756254
61,24,a,EC_only,pokemon,1,23_mittel.png,positive,critical,no,no,yes,no,1757287,1761671
61,24,a,EC_only,pokemon,2,4_mittel.png,negative,critical,no,no,yes,no,1762704,1770997
61,24,a,EC_only,pokemon,3,5_mittel.png,negative,critical,no,no,yes,no,1772030,1780780
61,24,a,EC_only,pokemon,4,24_mittel.png,none,filler,yes,no,no,no,1781813,1788130
61,24,a,EC_only,pokemon,5,11_mittel.png,negative,critical,no,no,yes,no,1789163,1794363
61,24,a,EC_only,pokemon,6,22_mittel.png,positive,critical,no,yes,no,no,1795396,1800196
61,24,a,EC_only,pokemon,7,9_mittel.png,none,filler,no,no,yes,no,1801229,1806661
61,24,a,EC_only,pokemon,8,2_mittel.png,none,filler,yes,no,no,no,1807694,1825553
61,24,a,EC_only,pokemon,9,15_mittel.png,none,filler,no,yes,no,no,1826588,1831764
61,24,a,EC_only,pokemon,10,16_mittel.png,positive,control,yes,no,no,no,1832806,1838407
61,24,a,EC_only,pokemon,11,10_mittel.png,positive,critical,yes,no,no,no,1839440,1846608
61,24,a,EC_only,pokemon,12,40_mittel.png,positive,critical,no,no,yes,no,1847641,1850483
61,24,a,EC_only,pokemon,13,37_mittel.png,none,filler,no,yes,no,no,1851516,1856650
61,24,a,EC_only,pokemon,14,18_mittel.png,none,filler,no,no,no,yes,1857683,1861527
61,24,a,EC_only,pokemon,15,25_mittel.png,negative,critical,no,no,yes,no,1862560,1864444
