subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
23,5,a,EC_only,nonword,0,trelle,negative,critical,no,no,yes,no,1573382,1582075
23,5,a,EC_only,nonword,1,altine,negative,critical,no,no,no,yes,1583108,1588003
23,5,a,EC_only,nonword,2,tafta,negative,control,yes,no,no,no,1589036,1591955
23,5,a,EC_only,nonword,3,parlic,positive,control,no,yes,no,no,1592988,1594939
23,5,a,EC_only,nonword,4,naptor,positive,critical,no,no,yes,no,1595972,1599286
23,5,a,EC_only,nonword,5,pubio,positive,critical,no,yes,no,no,1600319,1604078
23,5,a,EC_only,nonword,6,coskie,none,filler,yes,no,no,no,1605119,1610074
23,5,a,EC_only,nonword,7,zillie,none,filler,no,no,no,yes,1611107,1612738
23,5,a,EC_only,nonword,8,lobee,negative,critical,no,no,yes,no,1613771,1614964
23,5,a,EC_only,nonword,9,tavoo,none,filler,no,no,no,yes,1615997,1618178
23,5,a,EC_only,nonword,10,babit,none,filler,no,no,yes,no,1619211,1621352
23,5,a,EC_only,nonword,11,makan,negative,critical,no,no,yes,no,1622385,1623547
23,5,a,EC_only,nonword,12,roosle,none,filler,no,no,yes,no,1624581,1625521
23,5,a,EC_only,nonword,13,seloom,none,filler,no,no,yes,no,1626554,1627446
23,5,a,EC_only,nonword,14,avouco,positive,critical,no,no,yes,no,1628489,1629604
23,5,a,EC_only,nonword,15,hesire,positive,critical,no,no,yes,no,1630637,1631532
