subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
27,EC_subj_obj,pokemon,0,39_mittel.png,neutral,filler,Sessel,word,neu7490.png,neu7830.png,neu7000.png,Sessel,Wand,Hand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2524805,2528297
27,EC_subj_obj,pokemon,1,23_mittel.png,positive,critical,Freizeit,word,8540.png,2340.png,1463.png,Freizeit,Meer,Bücher,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2529338,2530784
27,EC_subj_obj,pokemon,2,24_mittel.png,positive,critical,Kuss,word,7330.png,7470.png,4220.png,Kuss,Wiese,Lachen,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2531825,2533096
27,EC_subj_obj,pokemon,3,37_mittel.png,negative,control,Henker,word,6838.png,9421.png,9007.png,Hektik,Kälte,Henker,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2534136,2535791
27,EC_subj_obj,pokemon,4,22_mittel.png,negative,critical,Henker,word,9331.png,9630.png,9041.png,AIDS,Schmerz,Henker,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2536835,2539176
27,EC_subj_obj,pokemon,5,25_mittel.png,neutral,filler,neu5395.png,picture,neu5395.png,neu7187.png,neu7830.png,Tuch,Glas,Sessel,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2540216,2541607
27,EC_subj_obj,pokemon,6,18_mittel.png,negative,critical,9340.png,picture,6242.png,9340.png,6555.png,Abgas,Schmerz,Sucht,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2542648,2546834
27,EC_subj_obj,pokemon,7,10_mittel.png,neutral,filler,Bein,word,neu7830.png,neu7000.png,neu2620.png,Sessel,Bein,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,2547874,2550512
27,EC_subj_obj,pokemon,8,4_mittel.png,positive,control,2791.png,picture,2791.png,2311.png,2071.png,Musik,Wärme,Meer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2551552,2552855
27,EC_subj_obj,pokemon,9,9_mittel.png,neutral,filler,Lampe,word,neu7187.png,neu7640.png,neu7000.png,Klinke,Lampe,Sessel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2553895,2556300
27,EC_subj_obj,pokemon,10,40_mittel.png,positive,critical,1999.png,picture,2080.png,2900.2.png,1999.png,Sonne,Urlaub,Rose,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2557340,2559439
27,EC_subj_obj,pokemon,11,15_mittel.png,positive,critical,8080.png,picture,8080.png,2071.png,8170.png,Lob,Wiese,Wärme,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2560479,2564477
27,EC_subj_obj,pokemon,12,11_mittel.png,negative,critical,Sadist,word,9007.png,9041.png,9830.png,Unfall,Sadist,Angst,picture,picture,picture,word,word,word,no,no,no,no,no,no,2565517,2566781
27,EC_subj_obj,pokemon,13,5_mittel.png,neutral,filler,neu7640.png,picture,neu5395.png,neu5510.png,neu7640.png,Klinke,Lampe,Kreis,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2567831,2569609
27,EC_subj_obj,pokemon,14,2_mittel.png,neutral,filler,Hand,word,neu2620.png,neu2580.png,neu7000.png,Kreis,Hand,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,2570649,2572262
27,EC_subj_obj,pokemon,15,16_mittel.png,negative,critical,9102.png,picture,3160.png,9102.png,9007.png,Tyrann,Abgas,Stress,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2573302,2573905
