subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
106,EC_only,pokemon,0,11_mittel.png,neutral,filler,neu7187.png,picture,neu2372.png,neu7090.png,neu7187.png,Taste,Lampe,Glas,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1977804,1987750
106,EC_only,pokemon,1,15_mittel.png,negative,critical,9265.png,picture,3550.png,9265.png,9220.png,AIDS,Teufel,Sadist,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1988790,2000954
106,EC_only,pokemon,2,4_mittel.png,negative,critical,9830.png,picture,9830.png,9340.png,8485.png,Abgas,Absturz,Betrug,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2001994,2008268
106,EC_only,pokemon,3,16_mittel.png,positive,critical,Meer,word,8190.png,8501.png,2311.png,Meer,Lob,Glück,picture,picture,picture,word,word,word,no,no,no,no,no,no,2009307,2020620
106,EC_only,pokemon,4,2_mittel.png,negative,critical,Angst,word,7380.png,6020.png,2900.png,Not,Angst,Sucht,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2021660,2040014
106,EC_only,pokemon,5,9_mittel.png,positive,control,Spaß,word,2057.png,7502.png,5460.png,Spaß,Fete,Ruhe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2041053,2045562
106,EC_only,pokemon,6,24_mittel.png,neutral,filler,Dach,word,neu7490.png,neu2635.png,neu2580.png,Dach,Sessel,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,2046602,2052388
106,EC_only,pokemon,7,23_mittel.png,neutral,filler,Tuch,word,neu7187.png,neu2580.png,neu7490.png,Bein,Lampe,Tuch,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2053427,2064720
106,EC_only,pokemon,8,18_mittel.png,negative,critical,Unfall,word,9000.png,2900.png,7380.png,Sucht,Unfall,Teufel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2065759,2072224
106,EC_only,pokemon,9,37_mittel.png,positive,critical,4606.png,picture,8501.png,4606.png,7350.png,Romantik,Brief,Wiese,picture,picture,picture,word,word,word,no,no,no,no,no,no,2073264,2076743
106,EC_only,pokemon,10,40_mittel.png,neutral,filler,neu7090.png,picture,neu7233.png,neu2220.png,neu7090.png,Tuch,Linie,Glas,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2077782,2081423
106,EC_only,pokemon,11,25_mittel.png,negative,control,6311.png,picture,9180.png,6311.png,3300.png,Teufel,Krieg,Betrug,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2082462,2086418
106,EC_only,pokemon,12,10_mittel.png,positive,critical,5831.png,picture,5831.png,5910.png,1650.png,Freund,Natur,Mutter,picture,picture,picture,word,word,word,no,no,no,no,no,no,2087458,2091046
106,EC_only,pokemon,13,22_mittel.png,positive,critical,Paradies,word,8501.png,8420.png,8200.png,Bücher,Mutter,Paradies,picture,picture,picture,word,word,word,no,no,no,no,no,no,2092086,2094207
106,EC_only,pokemon,14,5_mittel.png,neutral,filler,Bein,word,neu2635.png,neu2372.png,neu7233.png,Sessel,Kreis,Bein,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2095247,2100555
106,EC_only,pokemon,15,39_mittel.png,neutral,filler,Lampe,word,neu7090.png,neu7233.png,neu2580.png,Kreis,Lampe,Sessel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2101604,2106035
