subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
83,EC_only,nonword,0,altine,neutral,filler,neu7000.png,picture,neu5740.png,neu7000.png,neu5731.png,Tuch,Klinke,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,1755425,1771199
83,EC_only,nonword,1,parlic,neutral,filler,neu5740.png,picture,neu5740.png,neu7090.png,neu2487.png,Bein,Schrank,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1772239,1779206
83,EC_only,nonword,2,pubio,neutral,filler,Kreis,word,neu2620.png,neu1616.png,neu2575.png,Lampe,Kreis,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,1780246,1786261
83,EC_only,nonword,3,trelle,positive,critical,7580.png,picture,2080.png,7502.png,7580.png,Wärme,Freund,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,1787300,1789329
83,EC_only,nonword,4,lobee,positive,control,1463.png,picture,7502.png,2550.png,1463.png,Urlaub,Sonne,Geburt,picture,picture,picture,word,word,word,no,no,no,no,no,no,1790369,1798901
83,EC_only,nonword,5,seloom,neutral,filler,Klinke,word,neu2575.png,neu5731.png,neu5395.png,Klinke,Glas,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,1799946,1804615
83,EC_only,nonword,6,zillie,positive,critical,Ruhe,word,8190.png,5460.png,5594.png,Ruhe,Mutter,Wiese,picture,picture,picture,word,word,word,no,no,no,no,no,no,1805656,1808392
83,EC_only,nonword,7,tafta,neutral,filler,Lampe,word,neu1616.png,neu5731.png,neu2620.png,Tuch,Lampe,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,1809432,1813610
83,EC_only,nonword,8,hesire,positive,critical,Ruhe,word,8496.png,2208.png,2150.png,Lachen,Urlaub,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,1814649,1817399
83,EC_only,nonword,9,coskie,negative,critical,Teufel,word,8485.png,7380.png,2710.png,Teufel,Hass,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1818439,1821655
83,EC_only,nonword,10,naptor,negative,critical,3220.png,picture,9342.png,9560.png,3220.png,Eiter,Waffe,Hass,picture,picture,picture,word,word,word,no,no,no,no,no,no,1822696,1826435
83,EC_only,nonword,11,tavoo,negative,critical,9920.png,picture,9041.png,9920.png,9520.png,Finsternis,Betrug,Ärger,picture,picture,picture,word,word,word,no,no,no,no,no,no,1827476,1830640
83,EC_only,nonword,12,makan,negative,control,Ekel,word,9265.png,7380.png,8485.png,Frust,Kälte,Ekel,picture,picture,picture,word,word,word,no,no,no,no,no,no,1831689,1835137
83,EC_only,nonword,13,babit,negative,critical,Wahnsinn,word,2750.png,9430.png,9421.png,Abgas,Sadist,Wahnsinn,picture,picture,picture,word,word,word,no,no,no,no,no,no,1836177,1839197
83,EC_only,nonword,14,roosle,positive,critical,2340.png,picture,8420.png,8080.png,2340.png,Mutter,Wiese,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,no,no,1840237,1843662
83,EC_only,nonword,15,avouco,neutral,filler,neu2575.png,picture,neu2575.png,neu5395.png,neu2620.png,Kreis,Bein,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1844702,1846716
