subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
28,EC_only,nonword,0,makan,positive,control,Natur,word,5830.png,7502.png,2040.png,Bücher,Sommer,Natur,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2193371,2215247
28,EC_only,nonword,1,trelle,neutral,filler,Sessel,word,neu1616.png,neu2372.png,neu7820.png,Taste,Sessel,Knopf,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2216287,2223981
28,EC_only,nonword,2,pubio,neutral,filler,Knopf,word,neu7820.png,neu7187.png,neu7830.png,Knopf,Sessel,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,2225021,2229902
28,EC_only,nonword,3,lobee,negative,critical,9400.png,picture,9400.png,6020.png,9500.png,Kälte,Folter,Gift,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2230941,2242136
28,EC_only,nonword,4,altine,neutral,filler,Dach,word,neu5395.png,neu7550.png,neu7187.png,Sessel,Linie,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2243176,2247267
28,EC_only,nonword,5,tafta,negative,critical,Sadist,word,9342.png,9006.png,9265.png,Mord,Sadist,Horror,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2248306,2251970
28,EC_only,nonword,6,babit,positive,critical,Licht,word,1463.png,2040.png,2057.png,Licht,Musik,Mutter,picture,picture,picture,word,word,word,no,no,no,no,no,no,2253015,2257717
28,EC_only,nonword,7,naptor,neutral,filler,Sessel,word,neu1616.png,neu7550.png,neu7820.png,Sessel,Wand,Schrank,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2258756,2266583
28,EC_only,nonword,8,coskie,positive,critical,Meer,word,7350.png,8470.png,2080.png,Sommer,Meer,Liebe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2267622,2273675
28,EC_only,nonword,9,tavoo,neutral,filler,Schrank,word,neu7830.png,neu5731.png,neu2372.png,Schrank,Taste,Linie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2274715,2278862
28,EC_only,nonword,10,parlic,negative,control,2276.png,picture,9342.png,7380.png,2276.png,Hektik,Betrug,Mühe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2279902,2284603
28,EC_only,nonword,11,avouco,neutral,filler,neu5510.png,picture,neu5395.png,neu7187.png,neu5510.png,Knopf,Linie,Kreis,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2285642,2290808
28,EC_only,nonword,12,seloom,positive,critical,1440.png,picture,8170.png,1440.png,8496.png,Liebe,Fete,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,no,2291848,2295939
28,EC_only,nonword,13,hesire,negative,critical,Waffe,word,9007.png,9180.png,7380.png,Mord,Waffe,Pech,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2296979,2303436
28,EC_only,nonword,14,zillie,negative,critical,9630.png,picture,2750.png,3300.png,9630.png,Neid,Abscheu,Gift,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2304484,2309599
28,EC_only,nonword,15,roosle,positive,critical,1710.png,picture,1710.png,8470.png,8540.png,Wärme,Scherz,Paradies,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2310638,2317261
