subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
12,27,a,EC_subj_obj,pokemon,0,40_mittel.png,negative,critical,no,no,yes,no,1932486,1941613
12,27,a,EC_subj_obj,pokemon,1,39_mittel.png,negative,critical,no,no,yes,no,1942646,1945291
12,27,a,EC_subj_obj,pokemon,2,10_mittel.png,none,filler,no,yes,no,no,1946324,1952826
12,27,a,EC_subj_obj,pokemon,3,15_mittel.png,positive,critical,no,no,yes,no,1953860,1956329
12,27,a,EC_subj_obj,pokemon,4,18_mittel.png,negative,critical,yes,no,no,no,1957362,1963770
12,27,a,EC_subj_obj,pokemon,5,24_mittel.png,none,filler,no,yes,no,no,1964803,1967613
12,27,a,EC_subj_obj,pokemon,6,9_mittel.png,none,filler,no,no,yes,no,1968645,1970197
12,27,a,EC_subj_obj,pokemon,7,5_mittel.png,none,filler,no,no,no,yes,1971230,1973177
12,27,a,EC_subj_obj,pokemon,8,4_mittel.png,negative,control,no,yes,no,no,1974211,1980418
12,27,a,EC_subj_obj,pokemon,9,22_mittel.png,positive,critical,no,no,no,yes,1981459,1983618
12,27,a,EC_subj_obj,pokemon,10,37_mittel.png,negative,critical,no,no,yes,no,1984651,1985824
12,27,a,EC_subj_obj,pokemon,11,11_mittel.png,positive,critical,no,no,yes,no,1986857,1988406
12,27,a,EC_subj_obj,pokemon,12,16_mittel.png,positive,control,yes,no,no,no,1989438,1993448
12,27,a,EC_subj_obj,pokemon,13,25_mittel.png,positive,critical,no,no,yes,no,1994481,1996135
12,27,a,EC_subj_obj,pokemon,14,2_mittel.png,none,filler,yes,no,no,no,1997167,2000289
12,27,a,EC_subj_obj,pokemon,15,23_mittel.png,none,filler,no,no,yes,no,2001321,2002572
