subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
18,21,a,EC_only,pokemon,0,39_mittel.png,none,filler,3,1359649,1363437
18,21,a,EC_only,pokemon,1,11_mittel.png,none,filler,18,1364487,1366787
18,21,a,EC_only,pokemon,2,24_mittel.png,none,filler,15,1367819,1370079
18,21,a,EC_only,pokemon,3,22_mittel.png,positive,critical,16,1371111,1373455
18,21,a,EC_only,pokemon,4,37_mittel.png,negative,critical,3,1374487,1376044
18,21,a,EC_only,pokemon,5,40_mittel.png,negative,critical,13,1377076,1380768
18,21,a,EC_only,pokemon,6,9_mittel.png,positive,critical,12,1381799,1383806
18,21,a,EC_only,pokemon,7,16_mittel.png,none,filler,19,1384838,1387957
18,21,a,EC_only,pokemon,8,5_mittel.png,negative,control,19,1388989,1392926
18,21,a,EC_only,pokemon,9,10_mittel.png,positive,critical,2,1393958,1395998
18,21,a,EC_only,pokemon,10,23_mittel.png,positive,control,3,1397030,1398876
18,21,a,EC_only,pokemon,11,15_mittel.png,negative,critical,7,1399907,1401772
18,21,a,EC_only,pokemon,12,4_mittel.png,negative,critical,14,1402803,1404891
18,21,a,EC_only,pokemon,13,25_mittel.png,positive,critical,0,1405923,1408130
18,21,a,EC_only,pokemon,14,18_mittel.png,none,filler,14,1409163,1411496
18,21,a,EC_only,pokemon,15,2_mittel.png,none,filler,19,1412528,1414481
