subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
107,23,b,EC_subj_obj,pokemon,0,4_mittel.png,none,filler,no,no,no,yes,2137565,2143887
107,23,b,EC_subj_obj,pokemon,1,37_mittel.png,none,filler,no,no,yes,no,2144920,2148958
107,23,b,EC_subj_obj,pokemon,2,18_mittel.png,positive,control,yes,no,no,no,2149991,2155579
107,23,b,EC_subj_obj,pokemon,3,16_mittel.png,none,filler,no,yes,no,no,2156613,2158403
107,23,b,EC_subj_obj,pokemon,4,22_mittel.png,negative,critical,no,no,yes,no,2159437,2161282
107,23,b,EC_subj_obj,pokemon,5,39_mittel.png,none,filler,yes,no,no,no,2162315,2165390
107,23,b,EC_subj_obj,pokemon,6,11_mittel.png,positive,critical,no,no,yes,no,2166424,2168272
107,23,b,EC_subj_obj,pokemon,7,25_mittel.png,negative,critical,no,no,no,yes,2169304,2170593
107,23,b,EC_subj_obj,pokemon,8,15_mittel.png,positive,critical,no,yes,no,no,2171634,2173609
107,23,b,EC_subj_obj,pokemon,9,40_mittel.png,positive,critical,no,no,yes,no,2174642,2175861
107,23,b,EC_subj_obj,pokemon,10,10_mittel.png,none,filler,no,no,no,yes,2176894,2180501
107,23,b,EC_subj_obj,pokemon,11,24_mittel.png,none,filler,no,yes,no,no,2181534,2183407
107,23,b,EC_subj_obj,pokemon,12,2_mittel.png,negative,critical,yes,no,no,no,2184440,2187071
107,23,b,EC_subj_obj,pokemon,13,5_mittel.png,negative,critical,no,yes,no,no,2188104,2191306
107,23,b,EC_subj_obj,pokemon,14,23_mittel.png,positive,critical,no,no,yes,no,2192340,2194096
107,23,b,EC_subj_obj,pokemon,15,9_mittel.png,negative,control,no,yes,no,no,2195129,2196856
