subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
71,EC_only,pokemon,0,4_mittel.png,positive,critical,1710.png,picture,5910.png,7350.png,1710.png,Bücher,Romantik,Liebe,picture,picture,picture,word,word,word,no,no,no,no,no,no,1564878,1572099
71,EC_only,pokemon,1,2_mittel.png,positive,critical,Freizeit,word,5460.png,2057.png,2070.png,Freizeit,Himmel,Meer,picture,picture,picture,word,word,word,no,no,no,no,no,no,1573140,1577987
71,EC_only,pokemon,2,16_mittel.png,neutral,filler,neu2372.png,picture,neu7187.png,neu7090.png,neu2372.png,Hand,Kreis,Glas,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1579027,1583230
71,EC_only,pokemon,3,5_mittel.png,neutral,filler,neu7187.png,picture,neu2635.png,neu7187.png,neu7090.png,Bein,Schrank,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,1584269,1587598
71,EC_only,pokemon,4,40_mittel.png,positive,critical,2160.png,picture,8330.png,8496.png,2160.png,Natur,Geschenk,Spiel,picture,picture,picture,word,word,word,no,no,no,no,no,no,1588637,1591661
71,EC_only,pokemon,5,15_mittel.png,neutral,filler,Wand,word,neu7820.png,neu7233.png,neu7187.png,Wand,Kreis,Bein,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1592705,1599746
71,EC_only,pokemon,6,10_mittel.png,negative,critical,Hektik,word,9331.png,9280.png,9182.png,Abgrund,Hektik,Not,picture,picture,picture,word,word,word,no,no,no,no,no,no,1600786,1606961
71,EC_only,pokemon,7,39_mittel.png,negative,control,6020.png,picture,6242.png,6020.png,9007.png,Abgas,Ekel,Ärger,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1608000,1611782
71,EC_only,pokemon,8,11_mittel.png,negative,critical,Finsternis,word,6242.png,9561.png,6831.png,Finsternis,Ärger,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,no,1612821,1616009
71,EC_only,pokemon,9,25_mittel.png,neutral,filler,Schrank,word,neu5395.png,neu2220.png,neu7090.png,Linie,Taste,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,1617050,1619743
71,EC_only,pokemon,10,18_mittel.png,neutral,filler,Linie,word,neu5740.png,neu7090.png,neu5395.png,Kreis,Taste,Linie,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1620784,1622133
71,EC_only,pokemon,11,22_mittel.png,positive,critical,Strand,word,8330.png,5460.png,2091.png,Strand,Fete,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,no,1623173,1626361
71,EC_only,pokemon,12,9_mittel.png,positive,control,Freund,word,2091.png,8190.png,2070.png,Spiel,Leben,Freund,picture,picture,picture,word,word,word,no,no,no,no,no,no,1627400,1633713
71,EC_only,pokemon,13,24_mittel.png,neutral,filler,Bein,word,neu2220.png,neu7820.png,neu7233.png,Bein,Wand,Kreis,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1634761,1636868
71,EC_only,pokemon,14,37_mittel.png,negative,critical,9432.png,picture,6530.png,9432.png,2053.png,Pech,Teufel,Hass,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1637908,1645291
71,EC_only,pokemon,15,23_mittel.png,negative,critical,9180.png,picture,9830.png,2900.png,9180.png,Teufel,AIDS,Wahnsinn,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1646330,1650233
