subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
111,EC_only,nonword,0,avouco,positive,critical,Rose,word,8501.png,2080.png,8540.png,Blume,Rose,Meer,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1460682,1470189
111,EC_only,nonword,1,trelle,neutral,filler,neu2372.png,picture,neu7090.png,neu7004.png,neu2372.png,Hand,Klinke,Knopf,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1471230,1475780
111,EC_only,nonword,2,naptor,negative,control,Eiter,word,6020.png,6242.png,3550.png,Schmerz,Eiter,Absturz,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1476820,1479799
111,EC_only,nonword,3,babit,positive,critical,2340.png,picture,8501.png,7350.png,2340.png,Lachen,Himmel,Familie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1480839,1485591
111,EC_only,nonword,4,roosle,positive,critical,8170.png,picture,8170.png,2071.png,7470.png,Wiese,Musik,Kuss,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1486631,1491161
111,EC_only,nonword,5,lobee,neutral,filler,Lampe,word,neu7090.png,neu7187.png,neu7830.png,Hand,Lampe,Tuch,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1492205,1493798
111,EC_only,nonword,6,zillie,negative,critical,K‰lte,word,6020.png,6311.png,9330.png,K‰lte,Hass,Sucht,picture,picture,picture,word,word,word,no,no,no,no,no,no,1494838,1500792
111,EC_only,nonword,7,seloom,neutral,filler,Knopf,word,neu7004.png,neu7233.png,neu7080.png,Glas,Knopf,Linie,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1501832,1504435
111,EC_only,nonword,8,hesire,negative,critical,9220.png,picture,9560.png,9220.png,9561.png,Abscheu,Finsternis,Ekel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1505474,1508099
111,EC_only,nonword,9,pubio,positive,critical,Spiel,word,1440.png,2058.png,2080.png,Spiel,Urlaub,Sommer,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1509139,1514289
111,EC_only,nonword,10,makan,neutral,filler,neu7090.png,picture,neu7090.png,neu2580.png,neu2220.png,Hand,Tuch,Schrank,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1515329,1518115
111,EC_only,nonword,11,parlic,neutral,filler,neu2220.png,picture,neu2220.png,neu1616.png,neu7000.png,Linie,Glas,Taste,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1519155,1521332
111,EC_only,nonword,12,tafta,positive,control,2660.png,picture,4220.png,2660.png,5460.png,Freund,Spaﬂ,Frieden,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1522372,1528317
111,EC_only,nonword,13,tavoo,negative,critical,Hektik,word,9561.png,6311.png,9421.png,Frust,Hektik,Neid,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1529365,1533644
111,EC_only,nonword,14,altine,negative,critical,3300.png,picture,9920.png,9050.png,3300.png,Horror,Finsternis,Tyrann,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1534683,1536768
111,EC_only,nonword,15,coskie,neutral,filler,neu7090.png,picture,neu7830.png,neu7090.png,neu7000.png,Taste,Lampe,Schrank,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1537807,1540818
