subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
115,6,b,EC_subj_obj,nonword,0,coskie,negative,control,13,1976838,1981742
115,6,b,EC_subj_obj,nonword,1,makan,none,filler,6,1982775,1986912
115,6,b,EC_subj_obj,nonword,2,avouco,positive,critical,13,1987943,1992025
115,6,b,EC_subj_obj,nonword,3,tafta,negative,critical,6,1993057,1996331
115,6,b,EC_subj_obj,nonword,4,hesire,negative,critical,9,1997363,2002767
115,6,b,EC_subj_obj,nonword,5,babit,positive,critical,5,2003800,2010473
115,6,b,EC_subj_obj,nonword,6,naptor,none,filler,6,2011505,2016377
115,6,b,EC_subj_obj,nonword,7,trelle,none,filler,5,2017408,2019832
115,6,b,EC_subj_obj,nonword,8,altine,positive,critical,3,2020863,2023229
115,6,b,EC_subj_obj,nonword,9,seloom,positive,critical,4,2024261,2027598
115,6,b,EC_subj_obj,nonword,10,zillie,positive,control,13,2028629,2035509
115,6,b,EC_subj_obj,nonword,11,tavoo,negative,critical,6,2036540,2038799
115,6,b,EC_subj_obj,nonword,12,parlic,negative,critical,6,2039830,2041010
115,6,b,EC_subj_obj,nonword,13,lobee,none,filler,15,2042042,2049097
115,6,b,EC_subj_obj,nonword,14,pubio,none,filler,15,2050128,2057835
115,6,b,EC_subj_obj,nonword,15,roosle,none,filler,8,2058866,2061316
