subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
73,7,a,EC_only,nonword,0,naptor,negative,control,no,yes,no,no,1508883,1511820
73,7,a,EC_only,nonword,1,roosle,positive,critical,no,no,no,yes,1512854,1513800
73,7,a,EC_only,nonword,2,altine,negative,critical,no,no,yes,no,1514833,1515982
73,7,a,EC_only,nonword,3,babit,positive,critical,no,yes,no,no,1517015,1517239
73,7,a,EC_only,nonword,4,zillie,negative,critical,no,yes,no,no,1518272,1518620
73,7,a,EC_only,nonword,5,lobee,none,filler,yes,no,no,no,1519653,1520375
73,7,a,EC_only,nonword,6,pubio,positive,critical,no,no,no,yes,1521408,1521709
73,7,a,EC_only,nonword,7,trelle,none,filler,no,yes,no,no,1522742,1522945
73,7,a,EC_only,nonword,8,tavoo,negative,critical,yes,no,no,no,1523978,1524405
73,7,a,EC_only,nonword,9,parlic,none,filler,yes,no,no,no,1525447,1525723
73,7,a,EC_only,nonword,10,seloom,none,filler,no,yes,no,no,1526757,1527233
73,7,a,EC_only,nonword,11,makan,none,filler,no,no,no,yes,1528267,1528968
73,7,a,EC_only,nonword,12,coskie,none,filler,no,no,no,yes,1530000,1530253
73,7,a,EC_only,nonword,13,hesire,negative,critical,no,no,yes,no,1531286,1532105
73,7,a,EC_only,nonword,14,tafta,positive,control,no,yes,no,no,1533138,1534156
73,7,a,EC_only,nonword,15,avouco,positive,critical,no,yes,no,no,1535188,1535534
