subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
37,EC_subj_obj,nonword,0,naptor,neutral,filler,neu7090.png,picture,neu7004.png,neu7090.png,neu7187.png,Lampe,Hand,Dach,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2558225,2570954
37,EC_subj_obj,nonword,1,tafta,negative,critical,Angst,word,9007.png,9920.png,3160.png,Frust,Angst,Gemeinheit,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2571994,2578053
37,EC_subj_obj,nonword,2,makan,positive,control,8080.png,picture,8080.png,1463.png,5910.png,Sonne,Freizeit,Himmel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2579093,2582029
37,EC_subj_obj,nonword,3,pubio,neutral,filler,neu7830.png,picture,neu7830.png,neu7090.png,neu7187.png,Dach,Schrank,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,2583069,2585428
37,EC_subj_obj,nonword,4,altine,neutral,filler,Tuch,word,neu2372.png,neu7830.png,neu7004.png,Lampe,Glas,Tuch,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2586469,2588528
37,EC_subj_obj,nonword,5,babit,positive,critical,1999.png,picture,2900.2.png,1999.png,5629.png,Witz,Strand,Sommer,picture,picture,picture,word,word,word,no,no,no,no,no,no,2589571,2591568
37,EC_subj_obj,nonword,6,lobee,negative,critical,9561.png,picture,2900.png,8485.png,9561.png,Pest,Neid,Ärger,picture,picture,picture,word,word,word,no,no,no,no,no,no,2592608,2594220
37,EC_subj_obj,nonword,7,parlic,negative,control,Geschwür,word,6570.1.png,9920.png,2900.png,Geschwür,Teufel,Hektik,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2595260,2600171
37,EC_subj_obj,nonword,8,trelle,neutral,filler,neu2620.png,picture,neu2620.png,neu7830.png,neu7550.png,Tuch,Hand,Knopf,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2601211,2607393
37,EC_subj_obj,nonword,9,zillie,negative,critical,2276.png,picture,9435.png,3220.png,2276.png,Abgrund,Henker,Frust,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2608434,2612880
37,EC_subj_obj,nonword,10,seloom,positive,critical,Romantik,word,8540.png,1710.png,5830.png,Rose,Romantik,Ruhe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2613920,2615896
37,EC_subj_obj,nonword,11,roosle,positive,critical,8420.png,picture,4606.png,8420.png,8501.png,Spaß,Bücher,Rose,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2616937,2619647
37,EC_subj_obj,nonword,12,hesire,negative,critical,Sadist,word,2141.png,9007.png,9331.png,Sadist,Schmerz,Wahnsinn,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2620687,2634353
37,EC_subj_obj,nonword,13,tavoo,neutral,filler,neu7233.png,picture,neu7233.png,neu7550.png,neu5395.png,Glas,Hand,Linie,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2635401,2639753
37,EC_subj_obj,nonword,14,coskie,positive,critical,Lob,word,2050.png,8170.png,5830.png,Sommer,Licht,Lob,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2640793,2646457
37,EC_subj_obj,nonword,15,avouco,neutral,filler,Knopf,word,neu7187.png,neu1616.png,neu7830.png,Linie,Knopf,Dach,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2647496,2649525
