subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
118,EC_subj_obj,nonword,0,trelle,neutral,filler,Bein,word,neu7080.png,neu2372.png,neu5740.png,Schrank,Dach,Bein,picture,picture,picture,word,word,word,no,yes,no,no,no,no,3099742,3112156
118,EC_subj_obj,nonword,1,babit,positive,critical,2050.png,picture,2050.png,7470.png,4220.png,Brief,Fete,Scherz,picture,picture,picture,word,word,word,yes,no,no,no,no,no,3113197,3136761
118,EC_subj_obj,nonword,2,makan,positive,control,Mutter,word,2791.png,2080.png,4220.png,Blume,Mutter,Rose,picture,picture,picture,word,word,word,no,no,no,no,yes,no,3137801,3143825
118,EC_subj_obj,nonword,3,roosle,positive,critical,Natur,word,5910.png,2900.2.png,7330.png,Natur,Wiese,Fete,picture,picture,picture,word,word,word,no,no,yes,no,no,no,3144865,3151875
118,EC_subj_obj,nonword,4,naptor,neutral,filler,neu5740.png,picture,neu7640.png,neu2620.png,neu5740.png,Klinke,Knopf,Dach,picture,picture,picture,word,word,word,no,no,no,no,yes,no,3152921,3167841
118,EC_subj_obj,nonword,5,parlic,negative,control,6020.png,picture,6020.png,6530.png,3550.png,Not,Abgrund,Tod,picture,picture,picture,word,word,word,no,no,no,no,no,yes,3168881,3175667
118,EC_subj_obj,nonword,6,zillie,negative,critical,Sucht,word,1525.png,8485.png,2750.png,Folter,Sucht,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,no,3176707,3182531
118,EC_subj_obj,nonword,7,avouco,neutral,filler,Schrank,word,neu2487.png,neu7640.png,neu1616.png,Glas,Schrank,Taste,picture,picture,picture,word,word,word,no,no,no,no,yes,no,3183572,3190836
118,EC_subj_obj,nonword,8,tafta,negative,critical,9007.png,picture,2750.png,9007.png,9920.png,Horror,Absturz,Geschwür,picture,picture,picture,word,word,word,no,no,no,no,no,no,3191876,3197345
118,EC_subj_obj,nonword,9,lobee,negative,critical,Neid,word,9340.png,9280.png,9920.png,Hektik,Abscheu,Neid,picture,picture,picture,word,word,word,no,no,no,no,no,no,3198385,3206686
118,EC_subj_obj,nonword,10,pubio,neutral,filler,neu7640.png,picture,neu7640.png,neu5740.png,neu2620.png,Kreis,Schrank,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,3207726,3214111
118,EC_subj_obj,nonword,11,coskie,positive,critical,1650.png,picture,1650.png,1440.png,8200.png,Brief,Licht,Blume,picture,picture,picture,word,word,word,yes,no,no,no,no,no,3215151,3224244
118,EC_subj_obj,nonword,12,hesire,negative,critical,6838.png,picture,6311.png,6838.png,3550.png,Abgrund,Folter,Finsternis,picture,picture,picture,word,word,word,yes,no,no,no,no,no,3225293,3232305
118,EC_subj_obj,nonword,13,altine,neutral,filler,neu2620.png,picture,neu7820.png,neu7830.png,neu2620.png,Taste,Glas,Klinke,picture,picture,picture,word,word,word,yes,no,no,no,no,no,3233344,3246089
118,EC_subj_obj,nonword,14,tavoo,neutral,filler,Klinke,word,neu2372.png,neu2620.png,neu7640.png,Schrank,Klinke,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,3247129,3252218
118,EC_subj_obj,nonword,15,seloom,positive,critical,Musik,word,7580.png,2660.png,1999.png,Musik,Sommer,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,yes,3253258,3262923
