subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
53,20,b,EC_subj_obj,pokemon,0,23_mittel.png,none,filler,yes,no,no,no,2333113,2344425
53,20,b,EC_subj_obj,pokemon,1,4_mittel.png,negative,critical,no,no,no,yes,2345458,2352676
53,20,b,EC_subj_obj,pokemon,2,16_mittel.png,positive,critical,no,no,yes,no,2353709,2356342
53,20,b,EC_subj_obj,pokemon,3,37_mittel.png,positive,critical,no,no,yes,no,2357375,2362770
53,20,b,EC_subj_obj,pokemon,4,5_mittel.png,none,filler,no,yes,no,no,2363803,2369498
53,20,b,EC_subj_obj,pokemon,5,22_mittel.png,positive,critical,no,yes,no,no,2370531,2372732
53,20,b,EC_subj_obj,pokemon,6,24_mittel.png,none,filler,no,no,no,yes,2373765,2377468
53,20,b,EC_subj_obj,pokemon,7,15_mittel.png,negative,critical,no,no,yes,no,2378501,2383025
53,20,b,EC_subj_obj,pokemon,8,11_mittel.png,none,filler,no,no,no,yes,2384058,2388864
53,20,b,EC_subj_obj,pokemon,9,2_mittel.png,negative,critical,no,yes,no,no,2389906,2396539
53,20,b,EC_subj_obj,pokemon,10,39_mittel.png,none,filler,yes,no,no,no,2397572,2405540
53,20,b,EC_subj_obj,pokemon,11,25_mittel.png,negative,control,no,no,no,yes,2406573,2408704
53,20,b,EC_subj_obj,pokemon,12,40_mittel.png,none,filler,no,no,no,yes,2409737,2410952
53,20,b,EC_subj_obj,pokemon,13,18_mittel.png,negative,critical,no,no,yes,no,2411985,2415890
53,20,b,EC_subj_obj,pokemon,14,10_mittel.png,positive,critical,yes,no,no,no,2416922,2419224
53,20,b,EC_subj_obj,pokemon,15,9_mittel.png,positive,control,no,no,no,yes,2420257,2421938
