subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
113,30,b,EC_subj_obj,pokemon,0,18_mittel.png,none,filler,7,1846919,1851491
113,30,b,EC_subj_obj,pokemon,1,4_mittel.png,negative,critical,15,1852523,1855872
113,30,b,EC_subj_obj,pokemon,2,39_mittel.png,none,filler,7,1856904,1860473
113,30,b,EC_subj_obj,pokemon,3,11_mittel.png,positive,critical,7,1861506,1863716
113,30,b,EC_subj_obj,pokemon,4,5_mittel.png,positive,control,8,1864747,1866506
113,30,b,EC_subj_obj,pokemon,5,37_mittel.png,positive,critical,10,1867538,1869153
113,30,b,EC_subj_obj,pokemon,6,15_mittel.png,positive,critical,12,1870185,1871580
113,30,b,EC_subj_obj,pokemon,7,40_mittel.png,none,filler,6,1872611,1874137
113,30,b,EC_subj_obj,pokemon,8,25_mittel.png,none,filler,6,1875170,1876831
113,30,b,EC_subj_obj,pokemon,9,24_mittel.png,negative,control,8,1877863,1879180
113,30,b,EC_subj_obj,pokemon,10,10_mittel.png,positive,critical,7,1880212,1881520
113,30,b,EC_subj_obj,pokemon,11,16_mittel.png,none,filler,9,1882551,1884241
113,30,b,EC_subj_obj,pokemon,12,2_mittel.png,negative,critical,6,1885274,1887039
113,30,b,EC_subj_obj,pokemon,13,23_mittel.png,none,filler,7,1888071,1890652
113,30,b,EC_subj_obj,pokemon,14,22_mittel.png,negative,critical,9,1891684,1893459
113,30,b,EC_subj_obj,pokemon,15,9_mittel.png,negative,critical,7,1894490,1896054
