subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
97,19,a,EC_only,pokemon,0,22_mittel.png,negative,control,5,1538542,1543537
97,19,a,EC_only,pokemon,1,15_mittel.png,none,filler,17,1544569,1550017
97,19,a,EC_only,pokemon,2,2_mittel.png,none,filler,5,1551049,1559082
97,19,a,EC_only,pokemon,3,10_mittel.png,none,filler,7,1560115,1564911
97,19,a,EC_only,pokemon,4,18_mittel.png,none,filler,4,1565943,1570570
97,19,a,EC_only,pokemon,5,23_mittel.png,positive,critical,12,1571602,1576154
97,19,a,EC_only,pokemon,6,40_mittel.png,negative,critical,16,1577186,1582814
97,19,a,EC_only,pokemon,7,25_mittel.png,none,filler,4,1583846,1593961
97,19,a,EC_only,pokemon,8,5_mittel.png,negative,critical,2,1594993,1599747
97,19,a,EC_only,pokemon,9,11_mittel.png,negative,critical,2,1600779,1603961
97,19,a,EC_only,pokemon,10,24_mittel.png,positive,critical,17,1604994,1609981
97,19,a,EC_only,pokemon,11,9_mittel.png,positive,critical,10,1611013,1615486
97,19,a,EC_only,pokemon,12,16_mittel.png,positive,control,14,1616518,1621078
97,19,a,EC_only,pokemon,13,4_mittel.png,negative,critical,8,1622110,1625884
97,19,a,EC_only,pokemon,14,37_mittel.png,none,filler,12,1626917,1630983
97,19,a,EC_only,pokemon,15,39_mittel.png,positive,critical,19,1632015,1633915
