subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
68,24,a,EC_subj_obj,pokemon,0,18_mittel.png,none,filler,no,no,yes,no,2106461,2116865
68,24,a,EC_subj_obj,pokemon,1,16_mittel.png,positive,control,yes,no,no,no,2117898,2120692
68,24,a,EC_subj_obj,pokemon,2,37_mittel.png,none,filler,yes,no,no,no,2121726,2122965
68,24,a,EC_subj_obj,pokemon,3,10_mittel.png,positive,critical,no,no,no,yes,2123998,2125960
68,24,a,EC_subj_obj,pokemon,4,40_mittel.png,positive,critical,no,no,no,yes,2126993,2131521
68,24,a,EC_subj_obj,pokemon,5,39_mittel.png,negative,control,yes,no,no,no,2132554,2133991
68,24,a,EC_subj_obj,pokemon,6,24_mittel.png,none,filler,no,yes,no,no,2135023,2139514
68,24,a,EC_subj_obj,pokemon,7,4_mittel.png,negative,critical,no,yes,no,no,2140560,2142523
68,24,a,EC_subj_obj,pokemon,8,25_mittel.png,negative,critical,no,no,no,yes,2143556,2145382
68,24,a,EC_subj_obj,pokemon,9,15_mittel.png,none,filler,yes,no,no,no,2146416,2151347
68,24,a,EC_subj_obj,pokemon,10,11_mittel.png,negative,critical,no,yes,no,no,2152380,2154099
68,24,a,EC_subj_obj,pokemon,11,9_mittel.png,none,filler,no,yes,no,no,2155131,2156347
68,24,a,EC_subj_obj,pokemon,12,22_mittel.png,positive,critical,no,no,yes,no,2157380,2165935
68,24,a,EC_subj_obj,pokemon,13,23_mittel.png,positive,critical,no,no,yes,no,2166969,2168099
68,24,a,EC_subj_obj,pokemon,14,5_mittel.png,negative,critical,no,no,yes,no,2169132,2172361
68,24,a,EC_subj_obj,pokemon,15,2_mittel.png,none,filler,yes,no,no,no,2173394,2174817
