subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
104,23,a,EC_only,pokemon,0,39_mittel.png,none,filler,17,1344896,1357044
104,23,a,EC_only,pokemon,1,4_mittel.png,none,filler,12,1358076,1365419
104,23,a,EC_only,pokemon,2,11_mittel.png,positive,critical,13,1366451,1373270
104,23,a,EC_only,pokemon,3,25_mittel.png,negative,critical,4,1374302,1377919
104,23,a,EC_only,pokemon,4,16_mittel.png,none,filler,17,1378951,1382441
104,23,a,EC_only,pokemon,5,23_mittel.png,positive,critical,4,1383473,1387268
104,23,a,EC_only,pokemon,6,18_mittel.png,positive,control,13,1388300,1394230
104,23,a,EC_only,pokemon,7,5_mittel.png,negative,critical,3,1395262,1399834
104,23,a,EC_only,pokemon,8,24_mittel.png,none,filler,9,1400865,1403660
104,23,a,EC_only,pokemon,9,9_mittel.png,negative,control,9,1404692,1407303
104,23,a,EC_only,pokemon,10,2_mittel.png,negative,critical,14,1408335,1412469
104,23,a,EC_only,pokemon,11,37_mittel.png,none,filler,18,1413500,1415844
104,23,a,EC_only,pokemon,12,40_mittel.png,positive,critical,9,1416876,1421570
104,23,a,EC_only,pokemon,13,15_mittel.png,positive,critical,12,1422602,1428194
104,23,a,EC_only,pokemon,14,22_mittel.png,negative,critical,14,1429225,1431694
104,23,a,EC_only,pokemon,15,10_mittel.png,none,filler,3,1432726,1436994
