subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
39,17,b,EC_subj_obj,pokemon,0,2_mittel.png,positive,critical,yes,no,no,no,2523797,2530649
39,17,b,EC_subj_obj,pokemon,1,16_mittel.png,none,filler,no,yes,no,no,2531682,2533442
39,17,b,EC_subj_obj,pokemon,2,15_mittel.png,none,filler,yes,no,no,no,2534475,2536933
39,17,b,EC_subj_obj,pokemon,3,40_mittel.png,positive,critical,no,no,yes,no,2537966,2540546
39,17,b,EC_subj_obj,pokemon,4,11_mittel.png,negative,critical,yes,no,no,no,2541579,2543431
39,17,b,EC_subj_obj,pokemon,5,9_mittel.png,positive,control,yes,no,no,no,2544464,2545711
39,17,b,EC_subj_obj,pokemon,6,24_mittel.png,none,filler,no,no,yes,no,2546743,2548104
39,17,b,EC_subj_obj,pokemon,7,4_mittel.png,positive,critical,yes,no,no,no,2549144,2551006
39,17,b,EC_subj_obj,pokemon,8,25_mittel.png,none,filler,no,no,yes,no,2552039,2553442
39,17,b,EC_subj_obj,pokemon,9,10_mittel.png,negative,critical,no,no,yes,no,2554475,2555589
39,17,b,EC_subj_obj,pokemon,10,22_mittel.png,positive,critical,no,no,yes,no,2556622,2557569
39,17,b,EC_subj_obj,pokemon,11,39_mittel.png,negative,control,no,no,yes,no,2558603,2561684
39,17,b,EC_subj_obj,pokemon,12,23_mittel.png,negative,critical,no,no,yes,no,2562716,2564010
39,17,b,EC_subj_obj,pokemon,13,18_mittel.png,none,filler,no,yes,no,no,2565042,2568070
39,17,b,EC_subj_obj,pokemon,14,5_mittel.png,none,filler,yes,no,no,no,2569103,2570389
39,17,b,EC_subj_obj,pokemon,15,37_mittel.png,negative,critical,yes,no,no,no,2571421,2572439
