subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
32,EC_only,pokemon,0,40_mittel.png,positive,critical,1463.png,picture,7470.png,8200.png,1463.png,Geschenk,Paradies,Blume,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1636466,1652529
32,EC_only,pokemon,1,4_mittel.png,neutral,filler,Schrank,word,neu5510.png,neu7004.png,neu7233.png,Linie,Schrank,Bein,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1653569,1660634
32,EC_only,pokemon,2,37_mittel.png,positive,control,2160.png,picture,2208.png,2160.png,7330.png,Musik,Witz,Blume,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1661675,1666870
32,EC_only,pokemon,3,9_mittel.png,neutral,filler,neu7233.png,picture,neu5510.png,neu2580.png,neu7233.png,Dach,Bein,Knopf,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1667909,1675968
32,EC_only,pokemon,4,39_mittel.png,negative,critical,9330.png,picture,7380.png,9330.png,9400.png,Tod,Neid,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1677008,1683171
32,EC_only,pokemon,5,24_mittel.png,neutral,filler,neu7830.png,picture,neu2580.png,neu7830.png,neu2575.png,Glas,Bein,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1684210,1690817
32,EC_only,pokemon,6,25_mittel.png,positive,critical,2340.png,picture,2340.png,8170.png,2050.png,Spiel,Brief,Ruhe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1691858,1698353
32,EC_only,pokemon,7,2_mittel.png,neutral,filler,Bein,word,neu2580.png,neu7490.png,neu1616.png,Bein,Knopf,Wand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1699393,1705045
32,EC_only,pokemon,8,5_mittel.png,negative,critical,Geschwür,word,9340.png,9630.png,9007.png,Tod,Geschwür,Teufel,picture,picture,picture,word,word,word,no,no,no,no,no,no,1706093,1716337
32,EC_only,pokemon,9,18_mittel.png,neutral,filler,neu5510.png,picture,neu5510.png,neu7233.png,neu2575.png,Taste,Hand,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1717376,1722425
32,EC_only,pokemon,10,23_mittel.png,negative,control,Henker,word,6530.png,9041.png,9630.png,Tyrann,Betrug,Henker,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1723465,1729130
32,EC_only,pokemon,11,15_mittel.png,positive,critical,Bücher,word,4622.png,7502.png,2080.png,Freizeit,Geschenk,Bücher,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1730170,1737657
32,EC_only,pokemon,12,22_mittel.png,neutral,filler,Hand,word,neu7830.png,neu7550.png,neu7004.png,Bein,Hand,Schrank,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1738696,1743217
32,EC_only,pokemon,13,16_mittel.png,positive,critical,Wärme,word,2070.png,7230.png,2550.png,Wärme,Freizeit,Musik,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1744257,1749872
32,EC_only,pokemon,14,10_mittel.png,negative,critical,9435.png,picture,2750.png,9435.png,9006.png,Krieg,Ärger,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1750911,1756226
32,EC_only,pokemon,15,11_mittel.png,negative,critical,Abgas,word,1525.png,6242.png,9400.png,Kälte,Ekel,Abgas,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1757266,1761247
