subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
91,18,b,EC_subj_obj,pokemon,0,37_mittel.png,negative,control,no,yes,no,no,2211457,2216310
91,18,b,EC_subj_obj,pokemon,1,23_mittel.png,positive,critical,no,no,yes,no,2217343,2219061
91,18,b,EC_subj_obj,pokemon,2,2_mittel.png,none,filler,no,no,yes,no,2220095,2222256
91,18,b,EC_subj_obj,pokemon,3,24_mittel.png,positive,critical,no,no,yes,no,2223289,2226339
91,18,b,EC_subj_obj,pokemon,4,10_mittel.png,none,filler,no,no,no,yes,2227372,2230699
91,18,b,EC_subj_obj,pokemon,5,5_mittel.png,none,filler,no,no,yes,no,2231732,2233100
91,18,b,EC_subj_obj,pokemon,6,18_mittel.png,negative,critical,no,no,yes,no,2234134,2235345
91,18,b,EC_subj_obj,pokemon,7,40_mittel.png,positive,critical,no,no,yes,no,2236378,2238460
91,18,b,EC_subj_obj,pokemon,8,39_mittel.png,none,filler,no,no,no,yes,2239500,2242132
91,18,b,EC_subj_obj,pokemon,9,15_mittel.png,positive,critical,no,no,yes,no,2243164,2244217
91,18,b,EC_subj_obj,pokemon,10,22_mittel.png,negative,critical,no,no,yes,no,2245250,2246617
91,18,b,EC_subj_obj,pokemon,11,25_mittel.png,none,filler,no,no,yes,no,2247650,2248875
91,18,b,EC_subj_obj,pokemon,12,9_mittel.png,none,filler,no,no,yes,no,2249909,2250690
91,18,b,EC_subj_obj,pokemon,13,4_mittel.png,positive,control,no,no,yes,no,2251723,2252632
91,18,b,EC_subj_obj,pokemon,14,11_mittel.png,negative,critical,no,no,yes,no,2253664,2254793
91,18,b,EC_subj_obj,pokemon,15,16_mittel.png,negative,critical,no,no,yes,no,2255826,2256589
