subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
59,24,a,EC_only,pokemon,0,22_mittel.png,positive,critical,9,1537810,1545687
59,24,a,EC_only,pokemon,1,24_mittel.png,none,filler,7,1546719,1548892
59,24,a,EC_only,pokemon,2,18_mittel.png,none,filler,4,1549925,1551620
59,24,a,EC_only,pokemon,3,11_mittel.png,negative,critical,4,1552653,1553887
59,24,a,EC_only,pokemon,4,37_mittel.png,none,filler,5,1554919,1556747
59,24,a,EC_only,pokemon,5,39_mittel.png,negative,control,11,1557780,1559387
59,24,a,EC_only,pokemon,6,23_mittel.png,positive,critical,9,1560419,1562146
59,24,a,EC_only,pokemon,7,16_mittel.png,positive,control,9,1563178,1564039
59,24,a,EC_only,pokemon,8,4_mittel.png,negative,critical,8,1565072,1567007
59,24,a,EC_only,pokemon,9,2_mittel.png,none,filler,14,1568039,1569624
59,24,a,EC_only,pokemon,10,25_mittel.png,negative,critical,5,1570655,1573055
59,24,a,EC_only,pokemon,11,15_mittel.png,none,filler,5,1574086,1575425
59,24,a,EC_only,pokemon,12,10_mittel.png,positive,critical,5,1576458,1577377
59,24,a,EC_only,pokemon,13,40_mittel.png,positive,critical,3,1578409,1580395
59,24,a,EC_only,pokemon,14,5_mittel.png,negative,critical,6,1581426,1583517
59,24,a,EC_only,pokemon,15,9_mittel.png,none,filler,6,1584548,1585657
