subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
51,22,a,EC_only,pokemon,0,18_mittel.png,positive,critical,7,1532948,1539014
51,22,a,EC_only,pokemon,1,5_mittel.png,negative,critical,12,1540047,1542465
51,22,a,EC_only,pokemon,2,37_mittel.png,negative,critical,3,1543498,1546879
51,22,a,EC_only,pokemon,3,4_mittel.png,negative,control,16,1547911,1551074
51,22,a,EC_only,pokemon,4,40_mittel.png,positive,critical,4,1552108,1555125
51,22,a,EC_only,pokemon,5,24_mittel.png,positive,critical,17,1556157,1560361
51,22,a,EC_only,pokemon,6,22_mittel.png,none,filler,6,1561393,1565710
51,22,a,EC_only,pokemon,7,11_mittel.png,none,filler,15,1566742,1571169
51,22,a,EC_only,pokemon,8,39_mittel.png,none,filler,1,1572201,1574530
51,22,a,EC_only,pokemon,9,10_mittel.png,none,filler,17,1575562,1577370
51,22,a,EC_only,pokemon,10,25_mittel.png,none,filler,7,1578402,1581693
51,22,a,EC_only,pokemon,11,16_mittel.png,none,filler,17,1582724,1585129
51,22,a,EC_only,pokemon,12,2_mittel.png,negative,critical,14,1586161,1587928
51,22,a,EC_only,pokemon,13,23_mittel.png,positive,critical,14,1588961,1593260
51,22,a,EC_only,pokemon,14,9_mittel.png,negative,critical,10,1594292,1597493
51,22,a,EC_only,pokemon,15,15_mittel.png,positive,control,19,1598531,1601256
