subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
68,EC_subj_obj,pokemon,0,10_mittel.png,positive,critical,2057.png,picture,2058.png,2057.png,5629.png,Kunst,Blume,Sommer,picture,picture,picture,word,word,word,no,no,no,no,no,no,2205662,2217146
68,EC_subj_obj,pokemon,1,11_mittel.png,negative,critical,9007.png,picture,2053.png,6838.png,9007.png,Angst,Tod,Henker,picture,picture,picture,word,word,word,no,no,no,no,no,no,2218188,2223475
68,EC_subj_obj,pokemon,2,40_mittel.png,positive,critical,Fete,word,8540.png,2311.png,4220.png,Lob,Leben,Fete,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2224515,2227422
68,EC_subj_obj,pokemon,3,22_mittel.png,positive,critical,5830.png,picture,2050.png,7350.png,5830.png,Musik,Lob,Rose,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2228462,2230915
68,EC_subj_obj,pokemon,4,37_mittel.png,neutral,filler,neu7820.png,picture,neu7233.png,neu7820.png,neu7000.png,Knopf,Linie,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,2231955,2237687
68,EC_subj_obj,pokemon,5,2_mittel.png,neutral,filler,Hand,word,neu5510.png,neu7820.png,neu2575.png,Sessel,Taste,Hand,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2238727,2242977
68,EC_subj_obj,pokemon,6,25_mittel.png,negative,critical,9500.png,picture,9340.png,9500.png,6570.1.png,Horror,Angst,Waffe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2244018,2250926
68,EC_subj_obj,pokemon,7,18_mittel.png,neutral,filler,neu5510.png,picture,neu7000.png,neu5510.png,neu2620.png,Linie,Knopf,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,2251967,2254833
68,EC_subj_obj,pokemon,8,23_mittel.png,positive,critical,Ruhe,word,8496.png,2660.png,2160.png,Geschenk,Ruhe,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,no,2255873,2257572
68,EC_subj_obj,pokemon,9,4_mittel.png,negative,critical,Unglück,word,9520.png,2750.png,9342.png,Eiter,Stress,Unglück,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2258613,2268492
68,EC_subj_obj,pokemon,10,16_mittel.png,positive,control,8170.png,picture,2058.png,8190.png,8170.png,Lob,Witz,Glück,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2269541,2274732
68,EC_subj_obj,pokemon,11,24_mittel.png,neutral,filler,neu5740.png,picture,neu7090.png,neu2575.png,neu5740.png,Lampe,Hand,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,2275772,2277867
68,EC_subj_obj,pokemon,12,9_mittel.png,neutral,filler,neu7000.png,picture,neu5510.png,neu7000.png,neu5740.png,Sessel,Glas,Lampe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,2278907,2284808
68,EC_subj_obj,pokemon,13,39_mittel.png,negative,control,Absturz,word,3300.png,6570.1.png,9041.png,Absturz,AIDS,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,2285848,2293354
68,EC_subj_obj,pokemon,14,5_mittel.png,negative,critical,Mord,word,9560.png,2710.png,8485.png,Eiter,Mord,Henker,picture,picture,picture,word,word,word,no,no,no,no,no,no,2294394,2298228
68,EC_subj_obj,pokemon,15,15_mittel.png,neutral,filler,neu7090.png,picture,neu7000.png,neu7820.png,neu7090.png,Hand,Lampe,Glas,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2299268,2302837
