subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
74,EC_subj_obj,nonword,0,hesire,neutral,filler,neu5740.png,picture,neu2220.png,neu2635.png,neu5740.png,Bein,Kreis,Knopf,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1914216,1923683
74,EC_subj_obj,nonword,1,roosle,positive,critical,Rose,word,8420.png,2550.png,5994.png,Brief,Rose,Ruhe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1924725,1927191
74,EC_subj_obj,nonword,2,lobee,negative,critical,9400.png,picture,9500.png,9400.png,9342.png,Abscheu,Mord,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,1928231,1931838
74,EC_subj_obj,nonword,3,avouco,neutral,filler,Bein,word,neu5740.png,neu7640.png,neu7830.png,Lampe,Glas,Bein,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1932878,1935551
74,EC_subj_obj,nonword,4,tafta,negative,critical,7380.png,picture,9920.png,7380.png,9102.png,Pest,Schmerz,Pech,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1936597,1939029
74,EC_subj_obj,nonword,5,seloom,negative,critical,Unglück,word,6530.png,3160.png,9342.png,Gift,Hass,Unglück,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1940069,1942611
74,EC_subj_obj,nonword,6,trelle,positive,critical,8540.png,picture,5910.png,7470.png,8540.png,Freund,Frieden,Leben,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1943651,1945631
74,EC_subj_obj,nonword,7,altine,positive,critical,1463.png,picture,1463.png,5460.png,1650.png,Strand,Lob,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,no,1946671,1949168
74,EC_subj_obj,nonword,8,naptor,positive,critical,Witz,word,8470.png,2070.png,5594.png,Fete,Witz,Sonne,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1950208,1952205
74,EC_subj_obj,nonword,9,makan,negative,control,Unglück,word,9920.png,9330.png,6555.png,Geschwür,Unglück,Angst,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1953245,1955018
74,EC_subj_obj,nonword,10,zillie,negative,critical,Abgas,word,2141.png,9007.png,9435.png,Hass,Frust,Abgas,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1956058,1958268
74,EC_subj_obj,nonword,11,tavoo,neutral,filler,neu7490.png,picture,neu7490.png,neu5740.png,neu7004.png,Tuch,Knopf,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,1959308,1960397
74,EC_subj_obj,nonword,12,pubio,neutral,filler,neu2635.png,picture,neu5740.png,neu7490.png,neu2635.png,Wand,Kreis,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,1961445,1963976
74,EC_subj_obj,nonword,13,babit,neutral,filler,Klinke,word,neu2487.png,neu2372.png,neu2575.png,Taste,Klinke,Knopf,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1965015,1967918
74,EC_subj_obj,nonword,14,parlic,positive,control,2311.png,picture,7502.png,2311.png,1999.png,Spiel,Natur,Brief,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1968959,1972979
74,EC_subj_obj,nonword,15,coskie,neutral,filler,neu7233.png,picture,neu7233.png,neu7000.png,neu2635.png,Knopf,Wand,Taste,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1974019,1975738
