subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
71,17,a,EC_only,pokemon,0,18_mittel.png,none,filler,15,1367960,1373127
71,17,a,EC_only,pokemon,1,22_mittel.png,positive,critical,16,1374159,1375841
71,17,a,EC_only,pokemon,2,15_mittel.png,none,filler,14,1376874,1378342
71,17,a,EC_only,pokemon,3,39_mittel.png,negative,control,16,1379374,1380933
71,17,a,EC_only,pokemon,4,40_mittel.png,positive,critical,9,1381965,1383182
71,17,a,EC_only,pokemon,5,23_mittel.png,negative,critical,7,1384214,1387823
71,17,a,EC_only,pokemon,6,11_mittel.png,negative,critical,12,1388855,1391050
71,17,a,EC_only,pokemon,7,24_mittel.png,none,filler,4,1392081,1393808
71,17,a,EC_only,pokemon,8,5_mittel.png,none,filler,2,1394840,1397320
71,17,a,EC_only,pokemon,9,10_mittel.png,negative,critical,4,1398353,1400066
71,17,a,EC_only,pokemon,10,37_mittel.png,negative,critical,5,1401097,1402621
71,17,a,EC_only,pokemon,11,4_mittel.png,positive,critical,3,1403652,1405851
71,17,a,EC_only,pokemon,12,9_mittel.png,positive,control,14,1406882,1408791
71,17,a,EC_only,pokemon,13,25_mittel.png,none,filler,2,1409823,1411594
71,17,a,EC_only,pokemon,14,16_mittel.png,none,filler,18,1412626,1414438
71,17,a,EC_only,pokemon,15,2_mittel.png,positive,critical,9,1415469,1417208
