subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
11,11,a,EC_only,nonword,0,tafta,negative,critical,yes,no,no,no,1530204,1544070
11,11,a,EC_only,nonword,1,hesire,none,filler,no,no,yes,no,1545103,1549596
11,11,a,EC_only,nonword,2,roosle,positive,critical,yes,no,no,no,1550629,1558537
11,11,a,EC_only,nonword,3,pubio,none,filler,no,no,no,yes,1559570,1561025
11,11,a,EC_only,nonword,4,makan,negative,control,no,yes,no,no,1562058,1565372
11,11,a,EC_only,nonword,5,lobee,negative,critical,yes,no,no,no,1566405,1571279
11,11,a,EC_only,nonword,6,zillie,negative,critical,no,no,yes,no,1572311,1573495
11,11,a,EC_only,nonword,7,seloom,negative,critical,no,yes,no,no,1574528,1577176
11,11,a,EC_only,nonword,8,avouco,none,filler,yes,no,no,no,1578209,1581337
11,11,a,EC_only,nonword,9,parlic,positive,control,no,no,no,yes,1582378,1583890
11,11,a,EC_only,nonword,10,coskie,none,filler,no,no,no,yes,1584923,1590950
11,11,a,EC_only,nonword,11,naptor,positive,critical,no,no,yes,no,1591982,1593195
11,11,a,EC_only,nonword,12,babit,none,filler,no,no,no,yes,1594227,1596575
11,11,a,EC_only,nonword,13,tavoo,none,filler,no,no,yes,no,1597608,1602740
11,11,a,EC_only,nonword,14,trelle,positive,critical,no,no,yes,no,1603772,1606071
11,11,a,EC_only,nonword,15,altine,positive,critical,no,yes,no,no,1607103,1613628
