subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
31,EC_subj_obj,pokemon,0,22_mittel.png,positive,critical,2150.png,picture,5994.png,2660.png,2150.png,Scherz,Mutter,Wiese,picture,picture,picture,word,word,word,no,yes,no,no,no,no,3139575,3156595
31,EC_subj_obj,pokemon,1,37_mittel.png,negative,critical,Angst,word,6555.png,2710.png,9050.png,Kälte,AIDS,Angst,picture,picture,picture,word,word,word,no,no,no,no,no,no,3157635,3160333
31,EC_subj_obj,pokemon,2,4_mittel.png,negative,critical,3550.png,picture,9340.png,3550.png,7380.png,Sadist,Ärger,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,no,3161373,3164996
31,EC_subj_obj,pokemon,3,40_mittel.png,negative,critical,Eiter,word,9560.png,9331.png,9500.png,Henker,Finsternis,Eiter,picture,picture,picture,word,word,word,no,no,no,no,no,no,3166035,3168989
31,EC_subj_obj,pokemon,4,11_mittel.png,neutral,filler,Wand,word,neu7080.png,neu2580.png,neu7004.png,Wand,Linie,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,3170028,3171787
31,EC_subj_obj,pokemon,5,18_mittel.png,neutral,filler,Dach,word,neu5740.png,neu7004.png,neu7233.png,Tuch,Dach,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,3172826,3173679
31,EC_subj_obj,pokemon,6,2_mittel.png,neutral,filler,Linie,word,neu2635.png,neu7004.png,neu7550.png,Kreis,Linie,Glas,picture,picture,picture,word,word,word,no,yes,no,no,no,no,3174719,3177068
31,EC_subj_obj,pokemon,7,15_mittel.png,negative,critical,9280.png,picture,2375.1.png,9435.png,9280.png,Gift,Mühe,Waffe,picture,picture,picture,word,word,word,no,no,no,no,no,no,3178108,3179936
31,EC_subj_obj,pokemon,8,23_mittel.png,positive,control,5594.png,picture,8330.png,7502.png,5594.png,Musik,Natur,Sommer,picture,picture,picture,word,word,word,yes,no,no,no,no,no,3180975,3187787
31,EC_subj_obj,pokemon,9,25_mittel.png,positive,critical,Kinder,word,2040.png,7230.png,5994.png,Paradies,Kinder,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,no,3188827,3199615
31,EC_subj_obj,pokemon,10,9_mittel.png,positive,critical,Ruhe,word,2050.png,7502.png,8330.png,Blume,Liebe,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,3200654,3201630
31,EC_subj_obj,pokemon,11,39_mittel.png,neutral,filler,Dach,word,neu7080.png,neu2575.png,neu2580.png,Dach,Sessel,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,3202669,3205383
31,EC_subj_obj,pokemon,12,24_mittel.png,neutral,filler,Lampe,word,neu7004.png,neu2575.png,neu7550.png,Dach,Lampe,Wand,picture,picture,picture,word,word,word,no,no,no,yes,no,no,3206423,3222890
31,EC_subj_obj,pokemon,13,5_mittel.png,negative,control,Gemeinheit,word,9050.png,2276.png,9432.png,Mühe,Neid,Gemeinheit,picture,picture,picture,word,word,word,no,yes,no,no,no,no,3223938,3235052
31,EC_subj_obj,pokemon,14,16_mittel.png,neutral,filler,Knopf,word,neu2575.png,neu7233.png,neu2372.png,Knopf,Dach,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,3236091,3239204
31,EC_subj_obj,pokemon,15,10_mittel.png,positive,critical,2071.png,picture,8370.png,2311.png,2071.png,Brief,Wiese,Geburt,picture,picture,picture,word,word,word,no,no,no,no,no,no,3240244,3246559
