subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
22,14,a,EC_subj_obj,nonword,0,babit,negative,critical,yes,no,no,no,2212793,2217807
22,14,a,EC_subj_obj,nonword,1,roosle,positive,critical,yes,no,no,no,2218840,2224715
22,14,a,EC_subj_obj,nonword,2,lobee,positive,control,yes,no,no,no,2225748,2227696
22,14,a,EC_subj_obj,nonword,3,seloom,none,filler,no,no,no,yes,2228729,2234830
22,14,a,EC_subj_obj,nonword,4,parlic,none,filler,no,no,yes,no,2235863,2237845
22,14,a,EC_subj_obj,nonword,5,makan,negative,control,no,no,yes,no,2238878,2240655
22,14,a,EC_subj_obj,nonword,6,altine,none,filler,no,no,yes,no,2241688,2243170
22,14,a,EC_subj_obj,nonword,7,zillie,positive,critical,yes,no,no,no,2244202,2245727
22,14,a,EC_subj_obj,nonword,8,avouco,none,filler,no,no,yes,no,2246760,2248312
22,14,a,EC_subj_obj,nonword,9,hesire,positive,critical,no,no,yes,no,2249353,2250416
22,14,a,EC_subj_obj,nonword,10,pubio,none,filler,yes,no,no,no,2251449,2253375
22,14,a,EC_subj_obj,nonword,11,coskie,negative,critical,no,yes,no,no,2254407,2257952
22,14,a,EC_subj_obj,nonword,12,trelle,positive,critical,no,no,yes,no,2258984,2261033
22,14,a,EC_subj_obj,nonword,13,naptor,negative,critical,no,no,no,yes,2262065,2265208
22,14,a,EC_subj_obj,nonword,14,tavoo,negative,critical,no,no,yes,no,2266240,2267870
22,14,a,EC_subj_obj,nonword,15,tafta,none,filler,no,no,yes,no,2268902,2270202
