subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
23,EC_only,nonword,0,pubio,positive,critical,1999.png,picture,5460.png,1463.png,1999.png,Kuss,Witz,Blume,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1657303,1667266
23,EC_only,nonword,1,makan,negative,critical,Mühe,word,1525.png,9421.png,9560.png,Hass,Mühe,Abgas,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1668308,1672823
23,EC_only,nonword,2,zillie,neutral,filler,neu2580.png,picture,neu2580.png,neu7820.png,neu7090.png,Taste,Tuch,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,1673863,1679070
23,EC_only,nonword,3,hesire,positive,critical,Himmel,word,2208.png,5460.png,5831.png,Himmel,Wiese,Freund,picture,picture,picture,word,word,word,no,no,no,no,no,yes,1680110,1683810
23,EC_only,nonword,4,lobee,negative,critical,Abscheu,word,2375.1.png,9050.png,6311.png,Henker,Abscheu,Abgas,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1684855,1688331
23,EC_only,nonword,5,babit,neutral,filler,Bein,word,neu7490.png,neu7004.png,neu5395.png,Bein,Knopf,Glas,picture,picture,picture,word,word,word,no,no,no,no,no,no,1689371,1691345
23,EC_only,nonword,6,tavoo,neutral,filler,neu7004.png,picture,neu5740.png,neu7490.png,neu7004.png,Schrank,Kreis,Glas,picture,picture,picture,word,word,word,no,yes,no,no,no,no,1692386,1699213
23,EC_only,nonword,7,altine,negative,critical,9280.png,picture,2053.png,7380.png,9280.png,Waffe,Unglück,Henker,picture,picture,picture,word,word,word,no,no,no,no,no,no,1700253,1703246
23,EC_only,nonword,8,coskie,neutral,filler,Kreis,word,neu7004.png,neu7090.png,neu2635.png,Taste,Kreis,Bein,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1704286,1706630
23,EC_only,nonword,9,tafta,negative,control,Absturz,word,3550.png,6838.png,6555.png,Geschwür,Mord,Absturz,picture,picture,picture,word,word,word,no,no,no,no,yes,no,1707670,1713135
23,EC_only,nonword,10,naptor,positive,critical,Scherz,word,8370.png,5460.png,2057.png,Witz,Scherz,Geschenk,picture,picture,picture,word,word,word,no,no,no,no,no,no,1714175,1716989
23,EC_only,nonword,11,seloom,neutral,filler,Schrank,word,neu7490.png,neu2575.png,neu2635.png,Glas,Knopf,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,1718034,1719776
23,EC_only,nonword,12,parlic,positive,control,2340.png,picture,8370.png,2660.png,2340.png,Bücher,Sommer,Freund,picture,picture,picture,word,word,word,no,no,yes,no,no,no,1720816,1723074
23,EC_only,nonword,13,trelle,negative,critical,9500.png,picture,2750.png,9500.png,9435.png,Unglück,Sadist,Abgrund,picture,picture,picture,word,word,word,no,no,no,no,no,no,1724115,1726239
23,EC_only,nonword,14,avouco,positive,critical,2209.png,picture,7230.png,2900.2.png,2209.png,Ruhe,Rose,Mutter,picture,picture,picture,word,word,word,no,no,no,yes,no,no,1727282,1732536
23,EC_only,nonword,15,roosle,neutral,filler,Linie,word,neu7004.png,neu2635.png,neu5740.png,Lampe,Linie,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,1733576,1735366
