subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
118,3,a,EC_subj_obj,nonword,0,altine,none,filler,no,no,no,yes,2964200,2983235
118,3,a,EC_subj_obj,nonword,1,babit,positive,critical,no,no,yes,no,2984268,2987019
118,3,a,EC_subj_obj,nonword,2,pubio,none,filler,no,no,yes,no,2988052,3012838
118,3,a,EC_subj_obj,nonword,3,avouco,none,filler,no,no,yes,no,3013871,3016767
118,3,a,EC_subj_obj,nonword,4,trelle,none,filler,no,no,yes,no,3017800,3024414
118,3,a,EC_subj_obj,nonword,5,coskie,positive,critical,no,no,yes,no,3025447,3027781
118,3,a,EC_subj_obj,nonword,6,seloom,positive,critical,no,no,yes,no,3028813,3032527
118,3,a,EC_subj_obj,nonword,7,hesire,negative,critical,no,no,yes,no,3033561,3036901
118,3,a,EC_subj_obj,nonword,8,parlic,negative,control,no,no,yes,no,3037933,3047286
118,3,a,EC_subj_obj,nonword,9,lobee,negative,critical,no,no,yes,no,3048318,3051978
118,3,a,EC_subj_obj,nonword,10,tafta,negative,critical,no,no,yes,no,3053011,3053927
118,3,a,EC_subj_obj,nonword,11,zillie,negative,critical,no,no,yes,no,3054960,3059211
118,3,a,EC_subj_obj,nonword,12,roosle,positive,critical,no,no,yes,no,3060243,3064150
118,3,a,EC_subj_obj,nonword,13,naptor,none,filler,no,no,yes,no,3065182,3066498
118,3,a,EC_subj_obj,nonword,14,makan,positive,control,yes,no,no,no,3067530,3069782
118,3,a,EC_subj_obj,nonword,15,tavoo,none,filler,no,no,yes,no,3070815,3076383
