subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
102,15,b,EC_subj_obj,nonword,0,roosle,negative,critical,5,1959566,1964061
102,15,b,EC_subj_obj,nonword,1,lobee,negative,control,17,1965093,1967508
102,15,b,EC_subj_obj,nonword,2,makan,none,filler,11,1968541,1970147
102,15,b,EC_subj_obj,nonword,3,avouco,positive,critical,17,1971179,1972855
102,15,b,EC_subj_obj,nonword,4,altine,positive,critical,14,1973887,1976124
102,15,b,EC_subj_obj,nonword,5,pubio,none,filler,16,1977156,1978535
102,15,b,EC_subj_obj,nonword,6,parlic,negative,critical,12,1979566,1980923
102,15,b,EC_subj_obj,nonword,7,naptor,none,filler,8,1981954,1984299
102,15,b,EC_subj_obj,nonword,8,coskie,positive,control,7,1985330,1988602
102,15,b,EC_subj_obj,nonword,9,babit,negative,critical,5,1989634,1990984
102,15,b,EC_subj_obj,nonword,10,seloom,positive,critical,15,1992015,1993610
102,15,b,EC_subj_obj,nonword,11,hesire,positive,critical,10,1994641,1996654
102,15,b,EC_subj_obj,nonword,12,zillie,none,filler,13,1997685,1998874
102,15,b,EC_subj_obj,nonword,13,tafta,none,filler,11,1999905,2002244
102,15,b,EC_subj_obj,nonword,14,trelle,negative,critical,9,2003275,2004667
102,15,b,EC_subj_obj,nonword,15,tavoo,none,filler,17,2005699,2007362
