subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
72,8,b,EC_subj_obj,nonword,0,babit,negative,critical,no,yes,no,no,2047740,2055581
72,8,b,EC_subj_obj,nonword,1,seloom,negative,critical,no,yes,no,no,2056615,2058269
72,8,b,EC_subj_obj,nonword,2,altine,negative,critical,no,no,no,yes,2059302,2061948
72,8,b,EC_subj_obj,nonword,3,coskie,positive,critical,no,no,no,yes,2062982,2064744
72,8,b,EC_subj_obj,nonword,4,tavoo,negative,critical,no,no,yes,no,2065777,2067849
72,8,b,EC_subj_obj,nonword,5,avouco,negative,control,yes,no,no,no,2068882,2071162
72,8,b,EC_subj_obj,nonword,6,makan,none,filler,no,yes,no,no,2072195,2074222
72,8,b,EC_subj_obj,nonword,7,tafta,positive,critical,no,yes,no,no,2075263,2076322
72,8,b,EC_subj_obj,nonword,8,parlic,positive,critical,no,yes,no,no,2077355,2078295
72,8,b,EC_subj_obj,nonword,9,hesire,none,filler,no,no,no,yes,2079327,2080808
72,8,b,EC_subj_obj,nonword,10,pubio,positive,control,no,no,no,yes,2081841,2083585
72,8,b,EC_subj_obj,nonword,11,trelle,none,filler,no,no,no,yes,2084618,2086262
72,8,b,EC_subj_obj,nonword,12,zillie,none,filler,no,no,yes,no,2087295,2089274
72,8,b,EC_subj_obj,nonword,13,naptor,none,filler,no,yes,no,no,2090306,2092264
72,8,b,EC_subj_obj,nonword,14,lobee,positive,critical,yes,no,no,no,2093296,2095371
72,8,b,EC_subj_obj,nonword,15,roosle,none,filler,no,no,no,yes,2096404,2098816
