subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
40,19,a,EC_subj_obj,pokemon,0,23_mittel.png,positive,critical,no,no,yes,no,2613319,2617886
40,19,a,EC_subj_obj,pokemon,1,22_mittel.png,negative,control,yes,no,no,no,2618919,2622855
40,19,a,EC_subj_obj,pokemon,2,18_mittel.png,none,filler,no,no,yes,no,2623889,2626684
40,19,a,EC_subj_obj,pokemon,3,5_mittel.png,negative,critical,no,yes,no,no,2627717,2629525
40,19,a,EC_subj_obj,pokemon,4,10_mittel.png,none,filler,yes,no,no,no,2630558,2632961
40,19,a,EC_subj_obj,pokemon,5,39_mittel.png,positive,critical,no,yes,no,no,2633994,2635803
40,19,a,EC_subj_obj,pokemon,6,15_mittel.png,none,filler,no,yes,no,no,2636835,2637942
40,19,a,EC_subj_obj,pokemon,7,11_mittel.png,negative,critical,no,no,no,yes,2638976,2640599
40,19,a,EC_subj_obj,pokemon,8,2_mittel.png,none,filler,yes,no,no,no,2641632,2643483
40,19,a,EC_subj_obj,pokemon,9,16_mittel.png,positive,control,yes,no,no,no,2644524,2645293
40,19,a,EC_subj_obj,pokemon,10,24_mittel.png,positive,critical,no,no,yes,no,2646325,2650679
40,19,a,EC_subj_obj,pokemon,11,37_mittel.png,none,filler,no,no,yes,no,2651712,2653421
40,19,a,EC_subj_obj,pokemon,12,40_mittel.png,negative,critical,no,yes,no,no,2654453,2655594
40,19,a,EC_subj_obj,pokemon,13,9_mittel.png,positive,critical,no,yes,no,no,2656626,2658062
40,19,a,EC_subj_obj,pokemon,14,4_mittel.png,negative,critical,yes,no,no,no,2659095,2660309
40,19,a,EC_subj_obj,pokemon,15,25_mittel.png,none,filler,yes,no,no,no,2661341,2662035
