subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
81,1,b,EC_subj_obj,nonword,0,roosle,none,filler,12,2025376,2030820
81,1,b,EC_subj_obj,nonword,1,naptor,none,filler,14,2031852,2034635
81,1,b,EC_subj_obj,nonword,2,altine,none,filler,15,2035667,2043336
81,1,b,EC_subj_obj,nonword,3,coskie,none,filler,13,2044368,2048492
81,1,b,EC_subj_obj,nonword,4,trelle,none,filler,15,2049524,2053311
81,1,b,EC_subj_obj,nonword,5,zillie,negative,control,12,2054343,2058191
81,1,b,EC_subj_obj,nonword,6,hesire,none,filler,13,2059223,2062742
81,1,b,EC_subj_obj,nonword,7,tavoo,negative,critical,14,2063774,2065759
81,1,b,EC_subj_obj,nonword,8,makan,negative,critical,9,2066791,2070866
81,1,b,EC_subj_obj,nonword,9,parlic,negative,critical,11,2071897,2073820
81,1,b,EC_subj_obj,nonword,10,pubio,positive,critical,13,2074852,2076297
81,1,b,EC_subj_obj,nonword,11,babit,positive,critical,14,2077329,2078527
81,1,b,EC_subj_obj,nonword,12,avouco,negative,critical,13,2079559,2080806
81,1,b,EC_subj_obj,nonword,13,lobee,positive,control,14,2081837,2082866
81,1,b,EC_subj_obj,nonword,14,tafta,positive,critical,11,2083897,2087140
81,1,b,EC_subj_obj,nonword,15,seloom,positive,critical,9,2088172,2089833
