subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
101,EC_only,pokemon,0,10_mittel.png,positive,critical,Kinder,word,2900.2.png,1440.png,8540.png,Musik,Bücher,Kinder,picture,picture,picture,word,word,word,no,no,no,no,no,no,2019588,2031861
101,EC_only,pokemon,1,24_mittel.png,neutral,filler,Schrank,word,neu7490.png,neu7830.png,neu5395.png,Schrank,Dach,Tuch,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2032902,2038067
101,EC_only,pokemon,2,11_mittel.png,neutral,filler,neu7550.png,picture,neu7550.png,neu7830.png,neu2220.png,Schrank,Klinke,Taste,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2039107,2042248
101,EC_only,pokemon,3,25_mittel.png,positive,critical,5594.png,picture,5594.png,2900.2.png,7470.png,Witz,Leben,Liebe,picture,picture,picture,word,word,word,no,no,no,no,no,no,2043289,2045446
101,EC_only,pokemon,4,40_mittel.png,negative,critical,Angst,word,2710.png,6020.png,9102.png,Teufel,Angst,Frust,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2046486,2052907
101,EC_only,pokemon,5,18_mittel.png,neutral,filler,neu7830.png,picture,neu5395.png,neu7820.png,neu7830.png,Tuch,Wand,Taste,picture,picture,picture,word,word,word,no,no,no,no,no,no,2053951,2056712
101,EC_only,pokemon,6,22_mittel.png,positive,critical,Kunst,word,5831.png,8080.png,8501.png,Witz,Bücher,Kunst,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2057752,2068606
101,EC_only,pokemon,7,16_mittel.png,neutral,filler,Hand,word,neu5395.png,neu5510.png,neu7550.png,Hand,Lampe,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,2069646,2074604
101,EC_only,pokemon,8,9_mittel.png,positive,critical,2550.png,picture,7230.png,5831.png,2550.png,Scherz,Geburt,Sommer,picture,picture,picture,word,word,word,no,no,no,no,no,no,2075644,2078503
101,EC_only,pokemon,9,5_mittel.png,negative,control,9342.png,picture,9400.png,3160.png,9342.png,Gemeinheit,Absturz,Eiter,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2079543,2086269
101,EC_only,pokemon,10,15_mittel.png,negative,critical,9830.png,picture,6020.png,9421.png,9830.png,Eiter,Teufel,Schmerz,picture,picture,picture,word,word,word,no,no,no,no,no,no,2087309,2094112
101,EC_only,pokemon,11,2_mittel.png,neutral,filler,neu5395.png,picture,neu5395.png,neu5510.png,neu7820.png,Dach,Wand,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,2095152,2100124
101,EC_only,pokemon,12,37_mittel.png,negative,critical,Betrug,word,6838.png,1525.png,9400.png,Hass,Betrug,Pech,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2101164,2109800
101,EC_only,pokemon,13,39_mittel.png,neutral,filler,Dach,word,neu7550.png,neu5395.png,neu7490.png,Dach,Taste,Wand,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2110849,2114936
101,EC_only,pokemon,14,4_mittel.png,negative,critical,9830.png,picture,9432.png,3160.png,9830.png,Abgas,Hektik,Teufel,picture,picture,picture,word,word,word,no,no,no,no,no,no,2115976,2122335
101,EC_only,pokemon,15,23_mittel.png,positive,control,Freizeit,word,8470.png,2091.png,2900.2.png,Natur,Musik,Freizeit,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2123375,2128770
