subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
67,15,a,EC_subj_obj,nonword,0,naptor,none,filler,no,no,yes,no,2688966,2693964
67,15,a,EC_subj_obj,nonword,1,pubio,none,filler,no,no,no,yes,2694997,2700523
67,15,a,EC_subj_obj,nonword,2,tafta,none,filler,no,no,no,yes,2701556,2710011
67,15,a,EC_subj_obj,nonword,3,coskie,positive,control,yes,no,no,no,2711044,2713447
67,15,a,EC_subj_obj,nonword,4,tavoo,none,filler,no,yes,no,no,2714480,2720296
67,15,a,EC_subj_obj,nonword,5,lobee,negative,control,yes,no,no,no,2721329,2723012
67,15,a,EC_subj_obj,nonword,6,hesire,positive,critical,yes,no,no,no,2724045,2725531
67,15,a,EC_subj_obj,nonword,7,makan,none,filler,no,yes,no,no,2726570,2728380
67,15,a,EC_subj_obj,nonword,8,parlic,negative,critical,no,no,yes,no,2729412,2731494
67,15,a,EC_subj_obj,nonword,9,babit,negative,critical,no,yes,no,no,2732526,2737594
67,15,a,EC_subj_obj,nonword,10,seloom,positive,critical,no,no,yes,no,2738626,2740435
67,15,a,EC_subj_obj,nonword,11,roosle,negative,critical,no,no,no,yes,2741468,2744313
67,15,a,EC_subj_obj,nonword,12,altine,positive,critical,yes,no,no,no,2745346,2747080
67,15,a,EC_subj_obj,nonword,13,trelle,negative,critical,no,no,yes,no,2748112,2749843
67,15,a,EC_subj_obj,nonword,14,avouco,positive,critical,yes,no,no,no,2750876,2755280
67,15,a,EC_subj_obj,nonword,15,zillie,none,filler,no,no,no,yes,2756321,2759912
