subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
1,15,a,EC_only,nonword,0,seloom,positive,critical,no,no,yes,no,1525333,1537466
1,15,a,EC_only,nonword,1,altine,positive,critical,no,no,yes,no,1538500,1539565
1,15,a,EC_only,nonword,2,makan,none,filler,no,no,yes,no,1540598,1543582
1,15,a,EC_only,nonword,3,roosle,negative,critical,no,no,yes,no,1544616,1545881
1,15,a,EC_only,nonword,4,babit,negative,critical,no,no,yes,no,1546914,1554548
1,15,a,EC_only,nonword,5,naptor,none,filler,no,no,yes,no,1555581,1557042
1,15,a,EC_only,nonword,6,parlic,negative,critical,no,no,yes,no,1558075,1563128
1,15,a,EC_only,nonword,7,lobee,negative,control,no,no,yes,no,1564169,1565077
1,15,a,EC_only,nonword,8,hesire,positive,critical,no,no,yes,no,1566110,1566829
1,15,a,EC_only,nonword,9,tavoo,none,filler,no,no,yes,no,1567862,1568184
1,15,a,EC_only,nonword,10,pubio,none,filler,no,no,yes,no,1569217,1569637
1,15,a,EC_only,nonword,11,avouco,positive,critical,no,no,yes,no,1570670,1571069
1,15,a,EC_only,nonword,12,zillie,none,filler,no,no,yes,no,1572102,1572598
1,15,a,EC_only,nonword,13,tafta,none,filler,no,no,yes,no,1573631,1573978
1,15,a,EC_only,nonword,14,trelle,negative,critical,no,no,yes,no,1575011,1575381
1,15,a,EC_only,nonword,15,coskie,positive,control,no,no,yes,no,1576413,1576785
