subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
103,25,a,EC_only,pokemon,0,39_mittel.png,positive,control,yes,no,no,no,1424292,1428357
103,25,a,EC_only,pokemon,1,4_mittel.png,positive,critical,no,no,yes,no,1429390,1433942
103,25,a,EC_only,pokemon,2,11_mittel.png,negative,critical,no,no,yes,no,1434975,1437180
103,25,a,EC_only,pokemon,3,24_mittel.png,positive,critical,no,no,yes,no,1438215,1439603
103,25,a,EC_only,pokemon,4,5_mittel.png,negative,control,no,yes,no,no,1440636,1443184
103,25,a,EC_only,pokemon,5,18_mittel.png,none,filler,no,no,yes,no,1444217,1446046
103,25,a,EC_only,pokemon,6,37_mittel.png,negative,critical,no,no,yes,no,1447078,1448074
103,25,a,EC_only,pokemon,7,23_mittel.png,none,filler,no,no,yes,no,1449107,1451179
103,25,a,EC_only,pokemon,8,40_mittel.png,none,filler,no,no,no,yes,1452212,1455396
103,25,a,EC_only,pokemon,9,16_mittel.png,negative,critical,no,no,yes,no,1456428,1457520
103,25,a,EC_only,pokemon,10,22_mittel.png,none,filler,no,no,yes,no,1458552,1459345
103,25,a,EC_only,pokemon,11,2_mittel.png,negative,critical,no,no,yes,no,1460387,1461056
103,25,a,EC_only,pokemon,12,15_mittel.png,positive,critical,no,yes,no,no,1462088,1465206
103,25,a,EC_only,pokemon,13,10_mittel.png,none,filler,no,no,yes,no,1466238,1467552
103,25,a,EC_only,pokemon,14,9_mittel.png,none,filler,no,no,no,yes,1468586,1472946
103,25,a,EC_only,pokemon,15,25_mittel.png,positive,critical,no,no,yes,no,1473978,1475358
