subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
81,1,b,EC_subj_obj,nonword,0,avouco,negative,critical,no,no,yes,no,2138514,2145605
81,1,b,EC_subj_obj,nonword,1,lobee,positive,control,no,no,yes,no,2146638,2149764
81,1,b,EC_subj_obj,nonword,2,naptor,none,filler,no,no,yes,no,2150798,2153439
81,1,b,EC_subj_obj,nonword,3,babit,positive,critical,no,no,yes,no,2154472,2155332
81,1,b,EC_subj_obj,nonword,4,altine,none,filler,no,no,yes,no,2156365,2157366
81,1,b,EC_subj_obj,nonword,5,trelle,none,filler,no,no,yes,no,2158399,2159120
81,1,b,EC_subj_obj,nonword,6,coskie,none,filler,no,no,yes,no,2160154,2160952
81,1,b,EC_subj_obj,nonword,7,roosle,none,filler,no,no,yes,no,2161985,2162729
81,1,b,EC_subj_obj,nonword,8,hesire,none,filler,no,no,yes,no,2163762,2164384
81,1,b,EC_subj_obj,nonword,9,parlic,negative,critical,no,no,yes,no,2165425,2166000
81,1,b,EC_subj_obj,nonword,10,seloom,positive,critical,no,no,yes,no,2167032,2167554
81,1,b,EC_subj_obj,nonword,11,pubio,positive,critical,no,no,yes,no,2168587,2169033
81,1,b,EC_subj_obj,nonword,12,tafta,positive,critical,no,no,yes,no,2170065,2170389
81,1,b,EC_subj_obj,nonword,13,tavoo,negative,critical,no,no,yes,no,2171422,2171722
81,1,b,EC_subj_obj,nonword,14,zillie,negative,control,no,no,yes,no,2172756,2173204
81,1,b,EC_subj_obj,nonword,15,makan,negative,critical,no,no,yes,no,2174236,2174681
