subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,eval_rating, time_rating,time_blank
15,23,a,EC_subj_obj,pokemon,0,11_mittel.png,positive,critical,6,2043573,2057224
15,23,a,EC_subj_obj,pokemon,1,10_mittel.png,none,filler,6,2058257,2062139
15,23,a,EC_subj_obj,pokemon,2,23_mittel.png,positive,critical,6,2063172,2067093
15,23,a,EC_subj_obj,pokemon,3,2_mittel.png,negative,critical,14,2068125,2069951
15,23,a,EC_subj_obj,pokemon,4,16_mittel.png,none,filler,11,2070984,2072902
15,23,a,EC_subj_obj,pokemon,5,4_mittel.png,none,filler,18,2073934,2075866
15,23,a,EC_subj_obj,pokemon,6,40_mittel.png,positive,critical,12,2076898,2079743
15,23,a,EC_subj_obj,pokemon,7,25_mittel.png,negative,critical,15,2080775,2082379
15,23,a,EC_subj_obj,pokemon,8,22_mittel.png,negative,critical,19,2083410,2084823
15,23,a,EC_subj_obj,pokemon,9,24_mittel.png,none,filler,2,2085855,2091380
15,23,a,EC_subj_obj,pokemon,10,37_mittel.png,none,filler,4,2092412,2094912
15,23,a,EC_subj_obj,pokemon,11,5_mittel.png,negative,critical,18,2095944,2097445
15,23,a,EC_subj_obj,pokemon,12,39_mittel.png,none,filler,16,2098476,2100679
15,23,a,EC_subj_obj,pokemon,13,15_mittel.png,positive,critical,16,2101711,2103291
15,23,a,EC_subj_obj,pokemon,14,18_mittel.png,positive,control,3,2104322,2106140
15,23,a,EC_subj_obj,pokemon,15,9_mittel.png,negative,control,3,2107172,2108527
