subject_nr,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,correct_opt,correct_type,im_opt_1, im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_im,time_blank
34,EC_subj_obj,nonword,0,avouco,positive,critical,2058.png,picture,2091.png,2058.png,8420.png,Natur,Familie,Glück,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2097132,2103092
34,EC_subj_obj,nonword,1,makan,negative,critical,Ekel,word,9432.png,6555.png,9400.png,Mühe,Kälte,Ekel,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2104133,2107261
34,EC_subj_obj,nonword,2,lobee,negative,critical,AIDS,word,9430.png,3550.png,2053.png,Finsternis,Pest,AIDS,picture,picture,picture,word,word,word,no,no,no,no,no,yes,2108301,2111494
34,EC_subj_obj,nonword,3,trelle,negative,critical,6311.png,picture,6311.png,9404.png,9180.png,Hektik,Unglück,Abgrund,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2112533,2113915
34,EC_subj_obj,nonword,4,babit,neutral,filler,neu2220.png,picture,neu5510.png,neu2580.png,neu2220.png,Taste,Bein,Linie,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2114954,2119223
34,EC_subj_obj,nonword,5,altine,negative,critical,6020.png,picture,3550.png,9560.png,6020.png,Sucht,Finsternis,Teufel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2120263,2126105
34,EC_subj_obj,nonword,6,naptor,positive,critical,7470.png,picture,5994.png,7470.png,1463.png,Geschenk,Rose,Brief,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2127150,2131498
34,EC_subj_obj,nonword,7,pubio,positive,critical,Kuss,word,4622.png,8190.png,2071.png,Kuss,Geschenk,Sommer,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2132538,2133398
34,EC_subj_obj,nonword,8,hesire,positive,critical,Kinder,word,1710.png,1440.png,2208.png,Meer,Kinder,Lachen,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2134437,2136530
34,EC_subj_obj,nonword,9,tafta,negative,control,9435.png,picture,9435.png,6838.png,9050.png,Henker,Sucht,Teufel,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2137570,2139848
34,EC_subj_obj,nonword,10,zillie,neutral,filler,Linie,word,neu2220.png,neu7000.png,neu2635.png,Linie,Klinke,Bein,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2140887,2143039
34,EC_subj_obj,nonword,11,coskie,neutral,filler,Kreis,word,neu5510.png,neu5740.png,neu7187.png,Glas,Bein,Kreis,picture,picture,picture,word,word,word,no,no,yes,no,no,no,2144078,2146245
34,EC_subj_obj,nonword,12,tavoo,neutral,filler,neu5740.png,picture,neu7187.png,neu7000.png,neu5740.png,Schrank,Klinke,Linie,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2147284,2149337
34,EC_subj_obj,nonword,13,parlic,positive,control,Fete,word,2070.png,7350.png,5994.png,Frieden,Fete,Sommer,picture,picture,picture,word,word,word,no,no,no,no,yes,no,2150385,2151530
34,EC_subj_obj,nonword,14,roosle,neutral,filler,Sessel,word,neu7080.png,neu5510.png,neu7187.png,Lampe,Tuch,Sessel,picture,picture,picture,word,word,word,yes,no,no,no,no,no,2152569,2154809
34,EC_subj_obj,nonword,15,seloom,neutral,filler,neu7080.png,picture,neu7000.png,neu2580.png,neu7080.png,Glas,Tuch,Linie,picture,picture,picture,word,word,word,no,yes,no,no,no,no,2155849,2158403
