subject_nr,yoked_set,yoked_half,learning_condition,cs_set,trial_nr,cs_filename,us_valence,type,vm_pos,vm_neg,vm_dk, vm_neither,time_vm,time_blank
43,2,b,EC_subj_obj,nonword,0,hesire,none,filler,yes,no,no,no,2040529,2048061
43,2,b,EC_subj_obj,nonword,1,babit,none,filler,no,no,no,yes,2049094,2051076
43,2,b,EC_subj_obj,nonword,2,pubio,negative,critical,no,no,no,yes,2052110,2056242
43,2,b,EC_subj_obj,nonword,3,coskie,positive,critical,no,yes,no,no,2057278,2059342
43,2,b,EC_subj_obj,nonword,4,lobee,negative,critical,no,no,yes,no,2060375,2061910
43,2,b,EC_subj_obj,nonword,5,seloom,positive,critical,no,no,yes,no,2062944,2064748
43,2,b,EC_subj_obj,nonword,6,tavoo,negative,critical,no,no,yes,no,2065781,2066900
43,2,b,EC_subj_obj,nonword,7,parlic,none,filler,yes,no,no,no,2067933,2069982
43,2,b,EC_subj_obj,nonword,8,tafta,positive,control,no,yes,no,no,2071014,2072844
43,2,b,EC_subj_obj,nonword,9,altine,none,filler,yes,no,no,no,2073876,2075618
43,2,b,EC_subj_obj,nonword,10,zillie,none,filler,no,yes,no,no,2076660,2078720
43,2,b,EC_subj_obj,nonword,11,makan,negative,control,no,yes,no,no,2079753,2081734
43,2,b,EC_subj_obj,nonword,12,avouco,positive,critical,no,yes,no,no,2082767,2084330
43,2,b,EC_subj_obj,nonword,13,roosle,none,filler,yes,no,no,no,2085362,2087352
43,2,b,EC_subj_obj,nonword,14,trelle,negative,critical,no,no,no,yes,2088384,2090094
43,2,b,EC_subj_obj,nonword,15,naptor,positive,critical,yes,no,no,no,2091126,2092915
